fecha,hora,pais,categoria_sicu,descripcion,localizacion,lat,lon,fuente
2025-11-24,12:49:07,Haiti,Otros,Haití - FLASH: Todos los vuelos de Sunrise Airways desde y hacia Puerto Príncipe suspendidos  [Enlace: https://www.haitilibre.com/article-46274-haiti-flash-tous-les-vols-de-sunrise-airways-de-et-vers-port-au-prince-suspendus.html],Port-au-Prince,18.539,-72.336,@HaitiNewsExpress
2025-11-24,12:50:07,Haiti,Otros,Haití - FLASH : Todos los vuelos de Sunrise Airways con destino y destino a Puerto Príncipe suspendidos  [Enlace: https://www.haitilibre.com/en/news-46274-haiti-flash-all-sunrise-airways-flights-to-and-from-port-au-prince-suspended.html],Port-au-Prince,18.539,-72.336,@HaitiLibre
2025-11-24,13:14:47,Haiti,Otros,6 am >> RN1 reportado bloqueado en Carrefour Vincent y hasta Cazeau.,Carrefour,18.534,-72.401,@soidensinfoplus
2025-11-24,13:17:47,Haiti,Otros,Carrefour Vincent,Carrefour,18.534,-72.401,@soidensinfoplus
2025-11-24,13:21:47,Haiti,Otros,Photo de SOIDENS INFO PLUS,,,,@soidensinfoplus
2025-11-24,13:36:48,Haiti,Disturbios Civiles,*Hola a todos* *Buenos días Carrefour / Fontamara* No hay transporte público ns disponible esta mañana debido a una huelga desencadenada en el municipio por el jefe de gang Krisla. Muchas personas se dirigen actualmente a pie desde Carrefour y Fontamara.* *Delmas*==> Transporte común fluido sobre el conjunto del eje.,Carrefour,18.534,-72.401,@soidensinfoplus
2025-11-24,13:58:46,Haiti,Otros,El Estado haitiano rinde homenaje al maestro Dadou Pasquet  [Enlace: https://www.tripfoumi.com/blog/2025/11/24/letat-haitien-rend-hommage-au-maestro-dadou-pasquet/],,,,@HaitiNewsExpress
2025-11-24,14:06:52,Haiti,Conflicto Armado,Un avión de Sunrise Airways fue atacado por disparos en Puerto Príncipe y la compañía suspendió sus vuelos internos  [Enlace: https://www.tripfoumi.com/blog/2025/11/24/un-avion-de-sunrise-airways-atteint-par-des-tirs-a-port-au-prince-la-compagnie-suspend-ses-vols-interieurs/],Port-au-Prince,18.539,-72.336,@HaitiNewsExpress
2025-11-24,14:11:59,Haiti,Otros,TripFoumi Enfo  Enfo  ¡Flash .  [Enlace: https://www.tripfoumi.com],,,,WEB www.tripfoumi.com
2025-11-24,14:12:02,Haiti,Otros,Le quotidien 509 Actus & Análisiss en Haití & en el Mundo  El Diario 509 de la Convención para Informar.  [Enlace: https://lequotidien509.com],Port-au-Prince,18.539,-72.336,WEB lequotidien509.com
2025-11-24,14:12:04,Haiti,Otros,"Formulario de donativo 509  El Diario 509 es una agencia de noticias en línea dedicada a proporcionar información fiable, accesible, plurilingüe y comprometida. Valora las realidades haitianas, la diáspora y el mundo.  [Enlace: https://lequotidien509.com/donations/faire-un-don/]",,,,WEB lequotidien509.com
2025-11-24,14:12:07,Haiti,Otros,Le quotidien 509 Actus & Análisiss en Haití & en el Mundo  Le Quotidien 509 . Para Informar.  [Enlace: https://lequotidien509.com/],Port-au-Prince,18.539,-72.336,WEB lequotidien509.com
2025-11-24,14:12:09,Haiti,Conflicto Armado,"Un avión de Sunrise Airways golpeado por disparos: la compañía suspende todos sus vuelos a Puerto Príncipe  Un avión de Sunrise Airways golpeado por disparos: la compañía suspende todos sus vuelos a Puerto Príncipe Comment Dadou Pasquet, voz y alma del konpa, shöden ha ido República Dominicana: 23 nacionales haitianos heridos en el incendio de un minibús en Valverde Copa del Mundo 2026: Trump excluye cualquier exención de visado para los aficionados haitianos Nueva oficina de la Inmigración en Petit-Goave: el DIE Antoine Simon Fénelon promete pasaportes en 24 horas Haití: Nicole Kouassi, nu...  [Enlace: https://lequotidien509.com/category/actualites/]",Petit-Goâve,18.433,-72.866,WEB lequotidien509.com
2025-11-24,14:12:12,Haiti,Otros,"Un nadador haitiano hace flotar su bicolor nacional en el club USMASTERS  Un nadador haitiano hace flotar su bicolor nacional en el club USMASTERS Arresto de DJ K‐9 (Puzo Giuliano) en Miami-Dade: un choque para el mundo cultural haitiano República Dominicana: Una migrante haitiana fallece en un centro de detención en Haina Turks & Caicos: la diáspora haitiana bajo el shock después de un ataque mortífero Crisis mundial: ataque con cuchillo en Walmart, Aduana entre la UE y EE.UU., oposición a Venezuela MSS: Los seis soldados bahameses pueden regresar a sus hogares según las autoridades de est...  [Enlace: https://lequotidien509.com/category/actualites/diaspora-509/]",,,,WEB lequotidien509.com
2025-11-24,14:12:17,Haiti,Otros,"Vant Bèf Info (VBI)  Crisis en el CPT: dos bloques se enfrentan sobre la cuestión del quórum en torno al Código Penal Temp ciclonico 2025: Haití bajo alta amenaza, alerta la Protección civil Haití , Consejo Presidencia: Fritz Jean, llamado a respetar el quórum en el Consejo de Ministros Pétion-Ciudad: lanzamiento de la Asociación Haitiana de Administradores de Policía y de Seguridad 80 años: el Instituto francés de Haïti tiene la intención de celebrar, lo que cu cu cu cu cu cu cu cuesta, con faste Haití / Bloqueo de las carreteras: los alimentos provinciales se hacen escasos en la capital C...  [Enlace: https://vantbefinfo.com]",Carrefour,18.534,-72.401,WEB vantbefinfo.com
2025-11-24,14:12:19,Haiti,Otros,"Vant Bèf Info (VBI)  Crisis en el CPT: dos bloques se enfrentan sobre la cuestión del quórum en torno al Código Penal Temp ciclonico 2025: Haití bajo alta amenaza, alerta la Protección civil Haití , Consejo Presidencia: Fritz Jean, apemé de respetar el quórum en el Consejo de Ministros Pétion-Ciudad: lanzamiento de la Asociación Haitiana de Administradores de Policía y de Seguridad 80 años: el Instituto francés de Haïti tiene la intención de celebrar, cu cu cu cu cu cu cuesta, con faste Haití / Bloqueo de las carreteras: los alimentos provinciales se hacen escasos en la capital Carrefour: e...  [Enlace: https://vantbefinfo.com/]",Carrefour,18.534,-72.401,WEB vantbefinfo.com
2025-11-24,14:12:22,Haiti,Otros,En la  Explora los hechos más destacados de la actualidad haitiana en una sola vista en la página en la primera página.  [Enlace: https://vantbefinfo.com/category/a-la-une/],Port-au-Prince,18.539,-72.336,WEB vantbefinfo.com
2025-11-24,14:12:24,Haiti,Otros,"El Consejo Ejecutivo de la Red Nacional de Investigación de Derechos Humanos (RNDDHDH), Pierre Esperanzanza de una jornada de formación sobre el fortalecimiento de las capacidades organizativas y funcionales de los partidos políticos haitianos.  [Enlace: https://vantbefinfo.com/category/politique/]",Mirebalais Hospital,18.834,-72.104,WEB vantbefinfo.com
2025-11-24,14:12:27,Haiti,Otros,Archives de Seguridad  seguridad/ Haití/Seguridad: Sunrise Airways suspende sus vuelos a Puerto Príncipe La compañía aérea Sunrise Airways anunció el domingo 23 de noviembre de 2025 el cese de todos sus vuelos a la llegada y salida de Puerto Príncipe y explica que esta medida se produjo como consecuencia del empeoramiento de la situación de seguridad en la capital.  [Enlace: https://vantbefinfo.com/category/securite/],Port-au-Prince,18.539,-72.336,WEB vantbefinfo.com
2025-11-24,14:12:33,Haiti,Otros,"Kapzy News - L’île en lumière, les infos en direct.  [Enlace: https://kapzynews.com]",Port-au-Prince,18.539,-72.336,WEB kapzynews.com
2025-11-24,14:12:36,Haiti,Otros,"Kapzy News - L’île en lumière, les infos en direct.  [Enlace: https://kapzynews.com/]",Port-au-Prince,18.539,-72.336,WEB kapzynews.com
2025-11-24,14:12:38,Haiti,Criminalidad,Haiti - Kapzy News  La compañía teatral de Kay-Art-Cap Haïtiien cuenta la historia desconocida del asesinato de Jean-Jacques Dessalinas - Kapzy News  La compañía teatral de Kay-Art-Cap Haitiano cuenta la historia desconocida del asesinato de Jean-Jacques Dessalines .  [Enlace: https://kapzynews.com/haiti/],Port-au-Prince,18.539,-72.336,WEB kapzynews.com
2025-11-24,14:12:41,Haiti,Otros,República Dominicana - Kapzy News  térmico asegurado gracias a una circulación eficaz del aire y a las lluvias localizadas 23 Hurlements haitianos heridos en un accidente de autobús en llamas en Valverde Plan de circulación y acceso para los conciertos de Bad Bunny en Francia L.L.M.  [Enlace: https://kapzynews.com/republique-dominicaine/],Port-au-Prince,18.539,-72.336,WEB kapzynews.com
2025-11-24,14:12:43,Haiti,Otros,Tourisme - Kapzy News  Plateforme de réservation de pass journaliers pour touristes lancée en République Dominicaine Forte demande des Argentins pour Puerto Plata : les « surprises » de Wyndham captivent les voyageurs Meliá renforce ses partenariats dans le secteur du tourisme en France Adompretur représente la République Dominicaine au Congrès international de journalisme touristique au Brésil République dominicaine : trois médailles d’or aux Travvy Awards 2025 Arajet lance des vols directs entre Punta Cana et Chicago O’Hare : la nouvelle route à ne pas manquer République Dominicaine : pr...  [Enlace: https://kapzynews.com/tourisme/],Port-au-Prince,18.539,-72.336,WEB kapzynews.com
2025-11-24,14:12:47,Haiti,Otros,"juno7 - Haïti News - Actualité - Politique - Culture - Sport  Un citoyen a rendu un sac contenant 16 000 euros Allemagne : un véhicule fonce dans la foule à Münster, plusieurs morts et de nombreux blessés Angela Merkel officiellement réélue chancelière pour un 4e mandat Allemagne: vers un 4e mandat pour Angela Merkel Québec suspend les nouvelles demandes de réunification familiale jusqu’en 2026 Mark Carney présente son cabinet et nomme Anita Anand ministre des Affaires étrangères Canada : 9 morts et plusieurs blessés lors d’un festival à Vancouver Mark Carney remporte les élections pour rem...  [Enlace: https://www.juno7.ht]",,,,WEB www.juno7.ht
2025-11-24,14:12:57,Haiti,Otros,PRESSLAKAY  La aerolínea haitiana Sunrise Airways suspendió este domingo 23 de noviembre sus vuelos a Puerto Príncipe después de que una bala golpeara un avión. Es una situación que acaba más...  [Enlace: https://presslakay.net],Port-au-Prince,18.539,-72.336,WEB presslakay.net
2025-11-24,14:13:00,Haiti,Otros,PRESSLAKAY  La aerolínea haitiana Sunrise Airways suspendió este domingo 23 de noviembre sus vuelos a Puerto Príncipe después de que una pelota golpeó un avión. Es una situación que acaba más...  [Enlace: https://presslakay.net/],Port-au-Prince,18.539,-72.336,WEB presslakay.net
2025-11-24,14:13:02,Haiti,Otros,"agencia de noticias en línea ?Presslakay - Edition  Según un informe mundial de seguimiento sobre la educación (GEM) publicado por la UNESCO el jueves 25 de abril de 2024, las tecnologías digitales y el software basado en ... Copyright PressLakay 2023 - All Right Reserved.  [Enlace: https://presslakay.net/?page_id=160]",,,,WEB presslakay.net
