fecha,hora,pais,categoria_sicu,descripcion,localizacion,lat,lon,fuente
2025-12-01,07:06:31,Mali,Otros,"maliweb.net - Actualités au Mali en temps réel et info en direct Circonscription de Djenné : Une frappe ciblée contre des éléments terroristes Forêt de Ouessebougou : Une base terroriste détruite par les FAMa 4 heures | Distinction / Prix d'Excellence « Malgré les affirmations publiques, il y a encore des pays, il y a encore des hommes d'autres peuples qui ne peuvent pa...",Djenné,13.906,-4.553,WEB https://www.maliweb.net/
2025-12-01,07:06:32,Mali,Otros,El Gobierno facultado para legislar durante el intervalo entre reuniones AFG Bank Mali inaugura una nueva agencia en Titibuugugou Administración penitenciar: una conferencia bajo fuerte presión de seguridad en Koulikoro Copas CAF: velada en contra para el fútbol malien Financiación humanitaria: Malí frente a una disminución histórica de las contribuciones del Festival Norte de Malí: La segunda edición revela un legado lineinamovible septentrional Moctar Ousmane Sy Moctar Ousmane Sy: El país seguro a los corredores no significa necesariamente desplegar más tropas...,Koulikoro,12.867,-7.559,WEB https://www.journaldumali.com/
2025-12-01,07:06:33,Mali,Otros,"WhatsApp - Studio Tamani - Noticias, debates, revistas: todas las noticias de Malí, en 5 idiomas Escucha los programas de Studio Tamani, en la aplicación WhatsApp Recibe noticias de Malí todos los días en Bambara, Sonrhai, Peulh, Tamasheq y Francés en tu teléfono a través de la aplicación WhatsApp. Para ello, simplemente haz clic en el botón que lleva la mención ""WHATSAPP"" y sigue las instrucciones para registrarse de forma gratuita.",,,,WEB https://www.studiotamani.org/
2025-12-01,07:06:33,Mali,Otros,La actualidad económica y política en África y en el Magreb en vivo - RFI Nigeria: un pastor y 11 fieles secuestrados en una iglesia del centro del país Guinea un año después de la busculada del estadio de Nzerékoré que había causado decenas de muertos Una delegación de la Cedeao esperada en Guinea-Bissau: las opciones sobre la mesa Guinea-Bissau: la Liga de Derechos Humanos pide la liberación de los opositores en el centro del país Guinea un año después de la buscalada del estadio de Nzerékoré que había causado decenas de muertos Una delegación de la Cedeao espera en Guinea-Bissau: las dif...,Bla,12.967,-5.733,WEB https://www.rfi.fr/fr/afrique/
2025-12-01,07:06:34,Mali,Otros,"Le Monde Afri - Noticias, videos e información en vivo En Londres, las granjas de caracoles sirven para eludir el fisc Apple apuntado en Francia por una acción de grupo de usuarios en el stream musical Cuando la chica que aceptó el seguro de vida es fraudulentamente desviada por su hermano Arthur Schchoonderwoerd, pianista, las granjas de caracoles sirven para eludir el fisc Apple objetivo en Francia por una acción de grupo de usuarios en el streaming musical Cuando la hija que aceptó el seguro de vida es fraudulentamente expulsada por su hermano Arthur Schchooonderwoerd, pianista : la músi...",Bla,12.967,-5.733,WEB https://www.lemonde.fr/afrique/
2025-12-01,07:06:35,Mali,Otros,Derechos de autor 2025 La prensa asociada. Todos los derechos reservados.,San,13.300,-4.900,WEB https://apnews.com/hub/mali
2025-12-01,07:06:39,Mali,Otros,El Presidente GOÍTATA ofrece un bus a la ciudad de Koulikoro FAMA : La 47a promoción de la Federación de la Federación de la Presidencia de la República de Mal Malí Visitar el sitio oficial de las obras sociales del Presidente de la Transición El Presidente GOITA ofrece un bus a la ciudad de Koulikoro Fama: La 47a promoción de la Federación de la Federación de la Federación de la Empresa Empresarial de la República de Mal Malí en el Cairo 1 de la Feria Internacional de la Empresa Empresarial en Bamako : El General Assimi GOïTA recibe una delegación ministerial de la Federación de la Federac...,Bamako,12.639,-8.002,WEB https://koulouba.ml/
2025-12-01,07:06:39,Mali,Otros,"El Primer Ministro, General de División Abdoulaye MAIGA, presidió el lunes 16 de diciembre de 2024 la ceremonia solemne de condecoración de varios trabajadores de su Gabinete y de los Servicios de la Primatura.",Koulikoro,12.867,-7.559,WEB https://sgg-mali.ml/
2025-12-01,07:06:39,Mali,Otros,sgg-mali.ml : Secretaría General del Gobierno de Malí - Comunicados del Consejo de Ministros REPÚBLICA DEL MALI SGG - DÍANAL OFICIAL La Secretaría General del Gobierno tiene la misión de redactar el comunicado del Consejo de Ministros. También puede encontrar estos comunicados en el sitio web de la Primatura de Malí .,,,,WEB https://sgg-mali.ml/fr/journal-officiel/communiques-du-conseil-des-ministres.html
2025-12-01,07:06:40,Mali,Otros,Mali- Sécurité Aidez-nous à améliorer encore notre service en répondant à notre enquête.  [Enlace: https://app.acce-o.fr/client/service-france-consulaire] [Enlace: https://teletech.fr/webrtcbtn?consulat=bamako],Bamako,12.639,-8.002,WEB https://www.diplomatie.gouv.fr/fr/conseils-aux-voyageurs/conseils-par-pays-destination/mali/
2025-12-01,07:12:36,Mali,Otros,"maliweb.net - Actualités au Mali en temps réel et info en direct Circonscription de Djenné : Une frappe ciblée contre des éléments terroristes Forêt de Ouessebougou : Une base terroriste détruite par les FAMa 4 heures | Distinction / Prix d'Excellence « Malgré les affirmations publiques, il y a encore des pays, il y a encore des hommes d'autres peuples qui ne peuvent pa...",Djenné,13.906,-4.553,WEB https://www.maliweb.net/
2025-12-01,07:12:37,Mali,Otros,El Gobierno facultado para legislar durante el intervalo entre reuniones AFG Bank Mali inaugura una nueva agencia en Titibuugugou Administración penitenciar: una conferencia bajo fuerte presión de seguridad en Koulikoro Copas CAF: velada en contra para el fútbol malien Financiación humanitaria: Malí frente a una disminución histórica de las contribuciones del Festival Norte de Malí: La segunda edición revela un legado lineinamovible septentrional Moctar Ousmane Sy Moctar Ousmane Sy: El país seguro a los corredores no significa necesariamente desplegar más tropas...,Koulikoro,12.867,-7.559,WEB https://www.journaldumali.com/
2025-12-01,07:12:38,Mali,Otros,"WhatsApp - Studio Tamani - Noticias, debates, revistas: todas las noticias de Malí, en 5 idiomas Escucha los programas de Studio Tamani, en la aplicación WhatsApp Recibe noticias de Malí todos los días en Bambara, Sonrhai, Peulh, Tamasheq y Francés en tu teléfono a través de la aplicación WhatsApp. Para ello, simplemente haz clic en el botón que lleva la mención ""WHATSAPP"" y sigue las instrucciones para registrarse de forma gratuita.",,,,WEB https://www.studiotamani.org/
2025-12-01,07:12:38,Mali,Otros,La actualidad económica y política en África y en el Magreb en vivo - RFI Nigeria: un pastor y 11 fieles secuestrados en una iglesia del centro del país Guinea un año después de la busculada del estadio de Nzerékoré que había causado decenas de muertos Una delegación de la Cedeao esperada en Guinea-Bissau: las opciones sobre la mesa Guinea-Bissau: la Liga de Derechos Humanos pide la liberación de los opositores en el centro del país Guinea un año después de la buscalada del estadio de Nzerékoré que había causado decenas de muertos Una delegación de la Cedeao espera en Guinea-Bissau: las dif...,Bla,12.967,-5.733,WEB https://www.rfi.fr/fr/afrique/
2025-12-01,07:12:39,Mali,Otros,"Le Monde Afri - Noticias, videos e información en vivo En Londres, las granjas de caracoles sirven para eludir el fisc Apple apuntado en Francia por una acción de grupo de usuarios en el stream musical Cuando la chica que aceptó el seguro de vida es fraudulentamente desviada por su hermano Arthur Schchoonderwoerd, pianista, las granjas de caracoles sirven para eludir el fisc Apple objetivo en Francia por una acción de grupo de usuarios en el streaming musical Cuando la niña que aceptó el seguro de vida es fraudulentamente desviada por su hermano Arthur Schooonderwoerd, pianista: ¡Loco Europ...",Bla,12.967,-5.733,WEB https://www.lemonde.fr/afrique/
2025-12-01,07:12:39,Mali,Otros,Derechos de autor 2025 La prensa asociada. Todos los derechos reservados.,San,13.300,-4.900,WEB https://apnews.com/hub/mali
2025-12-01,07:12:43,Mali,Otros,El Presidente GOÍTATA ofrece un bus a la ciudad de Koulikoro FAMA : La 47a promoción de la Federación de la Federación de la Presidencia de la República de Mal Malí Visitar el sitio oficial de las obras sociales del Presidente de la Transición El Presidente GOITA ofrece un bus a la ciudad de Koulikoro Fama: La 47a promoción de la Federación de la Federación de la Federación de la Empresa Empresarial de la República de Mal Malí en el Cairo 1 de la Feria Internacional de la Empresa Empresarial en Bamako : El General Assimi GOïTA recibe una delegación ministerial de la Federación de la Federac...,Bamako,12.639,-8.002,WEB https://koulouba.ml/
2025-12-01,07:12:44,Mali,Otros,"El Primer Ministro, General de División Abdoulaye MAIGA, presidió el lunes 16 de diciembre de 2024 la ceremonia solemne de condecoración de varios trabajadores de su Gabinete y de los Servicios de la Primatura.",Koulikoro,12.867,-7.559,WEB https://sgg-mali.ml/
2025-12-01,07:12:44,Mali,Otros,sgg-mali.ml : Secretaría General del Gobierno de Malí - Comunicados del Consejo de Ministros REPÚBLICA DEL MALI SGG - DÍANAL OFICIAL La Secretaría General del Gobierno tiene la misión de redactar el comunicado del Consejo de Ministros. También puede encontrar estos comunicados en el sitio web de la Primatura de Malí .,,,,WEB https://sgg-mali.ml/fr/journal-officiel/communiques-du-conseil-des-ministres.html
2025-12-01,07:12:45,Mali,Otros,Mali- Sécurité Aidez-nous à améliorer encore notre service en répondant à notre enquête.  [Enlace: https://app.acce-o.fr/client/service-france-consulaire] [Enlace: https://teletech.fr/webrtcbtn?consulat=bamako],Bamako,12.639,-8.002,WEB https://www.diplomatie.gouv.fr/fr/conseils-aux-voyageurs/conseils-par-pays-destination/mali/
2025-12-01,07:18:29,Mali,Otros,"maliweb.net - Actualités au Mali en temps réel et info en direct Circonscription de Djenné : Une frappe ciblée contre des éléments terroristes Forêt de Ouessebougou : Une base terroriste détruite par les FAMa 4 heures | Distinction / Prix d'Excellence « Malgré les affirmations publiques, il y a encore des pays, il y a encore des hommes d'autres peuples qui ne peuvent pa...",Djenné,13.906,-4.553,WEB https://www.maliweb.net/
2025-12-01,07:18:30,Mali,Otros,El Gobierno facultado para legislar durante el intervalo entre reuniones AFG Bank Mali inaugura una nueva agencia en Titibuugugou Administración penitenciar: una conferencia bajo fuerte presión de seguridad en Koulikoro Copas CAF: velada en contra para el fútbol malien Financiación humanitaria: Malí frente a una disminución histórica de las contribuciones del Festival Norte de Malí: La segunda edición revela un legado lineinamovible septentrional Moctar Ousmane Sy Moctar Ousmane Sy: El país seguro a los corredores no significa necesariamente desplegar más tropas...,Koulikoro,12.867,-7.559,WEB https://www.journaldumali.com/
2025-12-01,07:18:31,Mali,Otros,"WhatsApp - Studio Tamani - Noticias, debates, revistas: todas las noticias de Malí, en 5 idiomas Escucha los programas de Studio Tamani, en la aplicación WhatsApp Recibe noticias de Malí todos los días en Bambara, Sonrhai, Peulh, Tamasheq y Francés en tu teléfono a través de la aplicación WhatsApp. Para ello, simplemente haz clic en el botón que lleva la mención ""WHATSAPP"" y sigue las instrucciones para registrarse de forma gratuita.",,,,WEB https://www.studiotamani.org/
2025-12-01,07:18:31,Mali,Otros,La actualidad económica y política en África y en el Magreb en vivo - RFI Nigeria: un pastor y 11 fieles secuestrados en una iglesia del centro del país Guinea un año después de la busculada del estadio de Nzerékoré que había causado decenas de muertos Una delegación de la Cedeao esperada en Guinea-Bissau: las opciones sobre la mesa Guinea-Bissau: la Liga de Derechos Humanos pide la liberación de los opositores en el centro del país Guinea un año después de la buscalada del estadio de Nzerékoré que había causado decenas de muertos Una delegación de la Cedeao espera en Guinea-Bissau: las dif...,Bla,12.967,-5.733,WEB https://www.rfi.fr/fr/afrique/
2025-12-01,07:18:32,Mali,Otros,"Le Monde Afri - Noticias, videos e información en vivo En Londres, las granjas de caracoles sirven para eludir el fisc Apple apuntado en Francia por una acción de grupo de usuarios en el stream musical Cuando la chica que aceptó el seguro de vida es fraudulentamente desviada por su hermano Arthur Schooonderwoerd, pianista en Londres, las granjas de caracoles sirven para eludir el fisc Apple perseguido en Francia por una acción de grupo de usuarios en el streaming musical Cuando la niña que aceptó el seguro de vida es fraudulentamente desviada por su hermano Arthur Schoooonderwoerd, pianista...",Bla,12.967,-5.733,WEB https://www.lemonde.fr/afrique/
2025-12-01,07:18:32,Mali,Otros,Derechos de autor 2025 La prensa asociada. Todos los derechos reservados.,San,13.300,-4.900,WEB https://apnews.com/hub/mali
