fecha,hora,pais,categoria_sicu,descripcion,localizacion,lat,lon,fuente
2025-12-02,07:01:00,Gaza,Otros,"El Ministerio de Salud de Palestina, en el Día Mundial de la Salud, la Franja de Gaza, sin medicamentos ni condiciones catastróficas en el Día Mundial de la Salud, la Franja de Gaza, sin medicamentos y sin condiciones catastróficas, la Franja de Gaza, el Subsecretario de Salud, Dr. Youssef Abu Al-Rish, se reúne con la Coordinadora de Asuntos Humanitarios interina, Sra.",Gaza City,31.520,34.450,WEB https://www.moh.gov.ps/portal/en/
2025-12-02,07:01:01,Gaza,Otros,Gaza No 13972 viendo el martes 21 de noviembre de 2023.,Gaza City,31.520,34.450,WEB https://www.gazaalan.net/
2025-12-02,07:01:02,Gaza,Otros,"La agresión israelí lleva a cabo un ataque contra tres palestinos y rodea a familias bajo fuego israelí en la parte oriental de Gaza, pidiendo a los mediadores que tomen medidas urgentes para salvar a los civiles de Gaza. ¿Los intentos israelíes de anexar la Ribera Occidental en 2025?",Gaza City,31.520,34.450,WEB https://www.alquds.com/ar/home
2025-12-02,07:01:02,Gaza,Otros,"La agencia de noticias Shahab, Palestina News, ha participado en la lista de correo para darle las últimas noticias y todo lo nuevo.",,,,WEB https://shehabnews.com/
2025-12-02,07:01:03,Gaza,Otros,Únete a la lista de correo para llegar a las últimas noticias y todo lo nuevo.,,,,WEB https://shehabnews.com/post/category/35/EN
2025-12-02,07:01:04,Gaza,Otros,"La agencia de noticias Shahab, Palestina News, ha participado en la lista de correo para darle las últimas noticias y todo lo nuevo.",,,,WEB https://shehabnews.com/breaking-news#summary
2025-12-02,07:01:08,Gaza,Otros,"Según estimaciones del ejército de ocupación israelí, hoy día menos de 30 elementos de la resistencia que se encuentran en los túneles de Rafah siguen vivos, colonos israelíes que residen en un nuevo puesto situado al noreste de Jerusalén han establecido un nuevo puesto de avanzada al este de la ciudad de Mukhmas, al noreste de Jerusalén, en un paso que refleja la aceleración de la expansión de los asentamientos y el aumento de los riesgos para los palestinos. El ejército israelí ha sido herido por una operación de atropello al sur de la Ribera Occidental y el ejército de ocupación está bus...",Rafah,31.291,34.245,WEB https://www.alaraby.co.uk/news/palestine
2025-12-02,07:03:32,Gaza,Otros,"Queremos informarles de la existencia de páginas y cuentas falsas que hacen pasar el nombre de nuestra agencia. Por lo tanto, subrayamos que las páginas oficiales y las cuentas de la agencia son las siguientes:",,,,@GazaNewsNow
2025-12-02,07:05:32,Gaza,Terrorismo,"Después del bombardeo y la destrucción, la esperanza crece... buenos días desde los hijos de Sihila, al este de Khanyonis.",Bani Suheila,31.343,34.329,@yaseenpress2004
2025-12-02,07:06:04,Gaza,Otros,"El Ministerio de Salud de Palestina, en el Día Mundial de la Salud, la Franja de Gaza, sin medicamentos ni condiciones catastróficas en el Día Mundial de la Salud, la Franja de Gaza, sin medicamentos y sin condiciones catastróficas, la Franja de Gaza, el Subsecretario de Salud, Dr. Youssef Abu Al-Rish, se reúne con la Coordinadora de Asuntos Humanitarios interina, Sra.",Gaza City,31.520,34.450,WEB https://www.moh.gov.ps/portal/en/
2025-12-02,07:06:07,Gaza,Otros,"En el Foro Al-Quds Al-Quds Al-Jadidan, que se encuentra entre el plan de Trump y la ocupación: la fase de gran espera de un soldado israelí resultó herida por una operación que atropelló al sur de la Ribera Occidental y el ejército, en la que se pedían más acusaciones israelíes contra Turquía en apoyo de Hamas y la ampliación de su influencia territorial, se publicó un artículo en el que se decía: ""El ataque israelí que se extiende desde Gaza hasta la Ribera Occidental, Siria y el Líbano, informa a través de la frontera: un soldado “Israel” resultó herido en la operación “Atrocidad al norte...",Gaza City,31.520,34.450,WEB https://www.alquds.com/ar/home
2025-12-02,07:06:08,Gaza,Otros,"La agencia de noticias Shahab, Palestina News, ha participado en la lista de correo para darle las últimas noticias y todo lo nuevo.",,,,WEB https://shehabnews.com/
2025-12-02,07:06:08,Gaza,Otros,Únete a la lista de correo para llegar a las últimas noticias y todo lo nuevo.,,,,WEB https://shehabnews.com/post/category/35/EN
2025-12-02,07:06:09,Gaza,Otros,"La agencia de noticias Shahab, Palestina News, ha participado en la lista de correo para darle las últimas noticias y todo lo nuevo.",,,,WEB https://shehabnews.com/breaking-news#summary
2025-12-02,07:06:09,Gaza,Otros,"Según estimaciones del ejército de ocupación israelí, hoy día menos de 30 elementos de la resistencia que se encuentran en los túneles de Rafah siguen vivos, colonos israelíes que residen en un nuevo puesto situado al noreste de Jerusalén han establecido un nuevo puesto de avanzada al este de la ciudad de Mukhmas, al noreste de Jerusalén, en un paso que refleja la aceleración de la expansión de los asentamientos y el aumento de los riesgos para los palestinos. El ejército israelí ha sido herido por una operación de atropello al sur de la Ribera Occidental y el ejército de ocupación está bus...",Rafah,31.291,34.245,WEB https://www.alaraby.co.uk/news/palestine
2025-12-02,07:08:32,Gaza,Otros,"Desde la medianoche de ayer, las fuerzas de ocupación están obligando a evacuar a los habitantes de las casas que rodean la casa de los prisioneros Abdulkarim Anubir, cerca de Duar Zuata, al oeste de Naplusa, para preparar su demolición.",,,,@GazaNewsNow
2025-12-02,07:08:32,Gaza,Otros,"Canal 12, sobre fuentes de seguridad: fuerzas del batallón 202 del ejército, describieron a los palestinos que llevaron a cabo la operación de atropello al norte de Hebrón",,,,@AjaNews
2025-12-02,07:10:32,Gaza,Otros,"** El portavoz del Secretario General de las Naciones Unidas: las condiciones humanitarias en la Franja de Gaza son muy malas, aun cuando continúen las operaciones de socorro. ▪ El Coordinador de Asuntos Humanitarios ha hecho hincapié en la prestación de asistencia sin restricciones y en la posibilidad de que los asociados puedan entregar suministros a Gaza.",Gaza City,31.520,34.450,@GazaNewsNow
2025-12-02,07:11:03,Gaza,Otros,"El Ministerio de Salud de Palestina, en el Día Mundial de la Salud, la Franja de Gaza, sin medicamentos ni condiciones catastróficas en el Día Mundial de la Salud, la Franja de Gaza, sin medicamentos y sin condiciones catastróficas, la Franja de Gaza, el Subsecretario de Salud, Dr. Youssef Abu Al-Rish, se reúne con la Coordinadora de Asuntos Humanitarios interina, Sra.",Gaza City,31.520,34.450,WEB https://www.moh.gov.ps/portal/en/
2025-12-02,07:11:04,Gaza,Otros,"Gaza No 11284 viendo... el miércoles 11 de octubre, 2023.",Gaza City,31.520,34.450,WEB https://www.gazaalan.net/
2025-12-02,07:11:04,Gaza,Otros,"En el Foro Al-Quds Al-Quds Al-Jadidah, publicado con nosotros y publicado en el Foro Al-Quds Al-Gaza entre el plan de Trump y la realidad de la ocupación: la fase de gran espera de un soldado israelí herido por una operación que atropelló al sur de la Ribera Occidental y al ejército en busca de un nuevo puesto de avanzada israelí que estaba construyendo un nuevo puesto de avanzada al noreste de Jerusalén, Israel ha lanzado cada vez más acusaciones contra Turquía para apoyar a Hamas y ampliar su influencia territorial en los territorios de Al-Jazeera: el ataque israelí que se extiende desde...",Gaza City,31.520,34.450,WEB https://www.alquds.com/ar/home
2025-12-02,07:11:05,Gaza,Otros,"La agencia de noticias Shahab, Palestina News, ha participado en la lista de correo para darle las últimas noticias y todo lo nuevo.",,,,WEB https://shehabnews.com/
2025-12-02,07:11:06,Gaza,Otros,Únete a la lista de correo para llegar a las últimas noticias y todo lo nuevo.,,,,WEB https://shehabnews.com/post/category/35/EN
