fecha,hora,pais,categoria_sicu,descripcion,localizacion,lat,lon,fuente_URL
2025-11-27,11:08:15,Gaza,Criminalidad,"El asesinato de Shtia y Abdul Ghini. El descubrimiento de nuevas incubadoras de resistencia en la Ribera Occidental constituye el asesinato de dos días antes de la ocupación israelí de militantes en dos operaciones distintas en la Ribera Occidental, más de un año después de su persecución de preguntas sobre la adaptación de los opositores en la Ribera Occidental.",Gaza City,31.520,34.450,WEB https://www.alaraby.co.uk/news/palestine
2025-11-27,11:13:44,Gaza,Conflicto Armado,"Continúan los detalles diarios: bombardeo de edificios, bombardeo de artillería, tiroteos, ataques aéreos dentro de la llamada línea amarilla, mientras la gente se desplaza en tiendas de campaña que no son viables para los seres humanos y continúan sus tragedias.",,,,@muthanapress84
2025-11-27,11:13:44,Gaza,Conflicto Armado,"∙ Canal Hebreo: informes palestinos de incursiones y disparos masivos desde helicópteros israelíes en la ciudad de Rafah y en las zonas orientales de Jan Yunis, al sur de la Franja de Gaza.",Gaza City,31.520,34.450,@hamza20300
2025-11-27,11:13:44,Gaza,Terrorismo,"Rápido... bombardeo de artillería contra zonas del noreste del campamento de Bureij, en el centro de la Faja de Gaza",Gaza City,31.520,34.450,@hamza20300 | @GazaNewsNow
2025-11-27,11:13:45,Gaza,Conflicto Armado,"- Por segundo día, la ocupación continúa entrando en la provincia de Tubas y cerrando todas las entradas entre la provincia y las zonas vecinas. - La ciudad de Tumón es la zona más afectada por la operación militar debido a la presencia de una barrera militar en la ciudad que obstaculiza la circulación de ambulancias y ciudadanos.",,,,@GazaNewsNow
2025-11-27,11:13:45,Gaza,Conflicto Armado,"En una declaración de hoy, el Centro indicó que los equipos de vigilancia sobre el terreno registraban violaciones que no cesaron desde el momento en que entró en vigor el Acuerdo el pasado 10 de octubre, afirmando que los bombardeos aéreos y de artillería, las incursiones, los ataques contra civiles, la restricción del acceso a la asistencia, la prohibición de la circulación y los viajes eran incidentes recurrentes que reflejaban la ausencia de un compromiso efectivo de poner fin a las operaciones militares.",Gaza City,31.520,34.450,@GazaNewsNow
2025-11-27,11:13:45,Gaza,Terrorismo,"- 16 violaciones del acuerdo de cesación del fuego cometidas por Israel y 6 mártires en Gaza desde la madrugada del jueves, incluidos ataques aéreos, bombardeos de artillería, fuego intenso y demolición de viviendas. - Un ataque aéreo contra la ciudad de Gaza y un bombardeo de artillería contra la zona oriental del campamento de Bureij en el centro del sector.",Gaza City,31.520,34.450,@GazaNewsNow
2025-11-27,11:13:45,Gaza,Conflicto Armado,Equipos de ambulancias han sido heridos por disparos de artillería al este de Deir el-Balah.,Deir al-Balah,31.417,34.350,@gazaalanar
2025-11-27,11:13:46,Gaza,Conflicto Armado,• Viceministro de Relaciones Exteriores de Rusia: tomaremos medidas militares si el despliegue de misiles estadounidenses de alcance intermedio en cualquier lugar constituye una amenaza para nosotros,,,,@AjaNews
2025-11-27,11:13:46,Gaza,Conflicto Armado,Disparos intensivos de los mecanismos de ocupación alrededor del eje Morage.,,,,@yaseenpress2004
2025-11-27,11:13:46,Gaza,Terrorismo,"El ejército de ocupación está llevando a cabo operaciones de bombardeo al este del campamento de Bureij, en el centro de la Franja de Gaza.",Gaza City,31.520,34.450,@yaseenpress2004
2025-11-27,11:13:46,Gaza,Terrorismo,"□ Hebreo Life/Penny Septi, investigador iraní en el Instituto de Estudios de Seguridad Nacional de Israel, sobre los esfuerzos de reconstrucción de la capacidad iraní después de la guerra de los 12 días: ""Los iraníes están realmente obsesionados con la continuación de su proyecto, no comprenden plenamente lo que es una bomba nuclear; creen que es como lanzar piedras durante la segunda intifada, es sólo un material diferente que se puede lanzar al enemigo"".",,,,@EabriLive | @Almustashaar
2025-11-27,11:13:46,Gaza,Terrorismo,∙ Las autoridades ucranianas de Khirson: 2 muertos y 14 heridos en un bombardeo ruso contra la provincia,,,,@AjaNews
2025-11-27,11:13:46,Gaza,Disturbios Civiles,"Una fuente de liderazgo en el Comité Superior de Prisioneros Liberados de Fatah revela a la “red de santos”: comenzaremos con medidas prácticas sobre el terreno para protestar contra la negligencia de los dirigentes del poder en cuanto a nuestros derechos, en primer lugar retribuyéndonos los salarios que se recogieron en el último mes sin tener en cuenta el hecho de que estamos deportados, comprendemos las circunstancias en que se encuentran el poder y las presiones internacionales, pero la suspensión de los salarios de los prisioneros, en particular de los deportados, es inaceptable.",,,,@yaseenpress2004
