fecha,hora,pais,categoria_sicu,descripcion,localizacion,lat,lon,fuente_URL
2025-11-22,07:04:11,Gaza,Terrorismo,"El sábado, los medios de comunicación palestinos locales informaron de que el campamento de ocupación israelí había llevado a cabo una serie de intensos ataques aéreos contra las zonas orientales de la ciudad de Gaza. Fuentes informaron de explosiones violentas en toda la ciudad como consecuencia del bombardeo en serie de los barrios residenciales y zonas abiertas al este de la ciudad.  [Enlace: https://www.alquds.com/ar/posts/210675]",,,,WEB www.alquds.com
2025-11-22,07:12:34,Gaza,Conflicto Armado,":: El violento bombardeo de artillería al este del barrio de Tuffah, al este de la ciudad de Gaza, que coincidió con disparos efectuados por los mecanismos de ocupación.",,,,@yaseenpress2004
2025-11-22,07:14:53,Gaza,Conflicto Armado,"• Corresponsal # Al-Jazeera: bombardeo de artillería israelí y disparos de tanques detrás de la línea amarilla en el barrio de Al-Tuffah, al este de la ciudad de Gaza",,,,@AjaNews
2025-11-22,07:23:20,Gaza,Conflicto Armado,"• Nuestro corresponsal: disparos intensivos de grúas israelíes en la zona de Gizan al-Najjar, al sur de la ciudad de Khanyonis.",,,,@yaseenpress2004
2025-11-22,08:09:49,Gaza,Conflicto Armado,"En Israel, se estima que es sólo cuestión de tiempo antes del próximo enfrentamiento con el Líbano.",,,,@muthanapress84
2025-11-22,08:14:11,Gaza,Terrorismo,"Urgentemente, los aviones de ocupación bombardean un vehículo en la zona de Ayn al-Samiya, entre Zawtar al-Sharqiya y Nabatiya al-Fawqa, en el Líbano.",,,,@yaseenpress2004
2025-11-22,08:20:49,Gaza,Terrorismo,"Fuentes locales libanesas: Shahid, tras el bombardeo de un vehículo en Zawtar al-Sharqiya y An-Nabatiya al-Fawqa, al sur del Líbano",,,,@yaseenpress2004
2025-11-22,08:25:49,Gaza,Terrorismo,"Vehículo bombardeado por aviones israelíes que volaban en la zona de Ayn al-Samiya, entre Zawtar al-Sharqi y Nabatiya al-Fawqa, en el sur del Líbano",,,,@muthanapress84
2025-11-22,08:28:49,Gaza,Conflicto Armado,• Jefe de la Misión de la FPNUL en el Líbano: seguimos comprometidos a apoyar a las Fuerzas Armadas Libanesas en la promoción de la estabilidad en el sur,,,,@AjaNews
2025-11-22,08:29:49,Gaza,Hazards,"Director General de la Organización Mundial de la Salud, Tedros Adhanom Gebresus: La recuperación de los niños de la Franja de Gaza de los traumas llevará mucho tiempo.",,,,@yaseenpress2004
2025-11-22,08:37:49,Gaza,Terrorismo,"Fuentes locales libanesas: Shahid, tras el bombardeo de un vehículo en Zawtar al-Sharqiya y An-Nabatiya al-Fawqa, al sur del Líbano",,,,@GazaNewsNow
2025-11-22,08:40:50,Gaza,Conflicto Armado,Nuestro corresponsal: bombardeo de artillería y disparos desde los mecanismos de ocupación al sur de Khanyonis.,,,,@yaseenpress2004
2025-11-22,08:48:04,Gaza,Terrorismo,"A la izquierda de la foto, una madre libanesa llegó al lugar del bombardeo de un vehículo cerca de An-Nabatiya al-Fawqa, al sur del Líbano.",,,,@yaseenpress2004
2025-11-22,09:13:49,Gaza,Terrorismo,* El bombardeo de la artillería israelí al sur de la ciudad de Khan Younis al sur de la Franja de Gaza se ha reanudado.,,,,@GazaNewsNow
2025-11-22,09:22:54,Gaza,Terrorismo,Nuevos bombardeos al sur de Khan Younis,,,,@yaseenpress2004
