fecha,hora,pais,categoria_sicu,descripcion,localizacion,lat,lon,fuente_URL
2025-11-17,07:52:17,Gaza,Conflicto Armado,"En la mañana del lunes, el ejército de ocupación israelí llevó a cabo una serie de ataques aéreos con artillería y fuego intenso contra varias zonas situadas detrás de la línea amarilla en la Franja de Gaza. Un corresponsal dijo que tres incursiones consecutivas de aviones de combate israelíes, junto con un intenso bombardeo de artillería y disparos desde tanques en la parte oriental de la ciudad de Jan Yunis, al sur de la Franja de Gaza.  [Enlace: https://www.alquds.com/ar/posts/208952]",,,,WEB www.alquds.com
2025-11-17,12:43:11,Gaza,Conflicto Armado,":: Corresponsal de # Al-Jazeera: disparos intensivos de helicópteros israelíes detrás de la línea amarilla al este de la ciudad de Khan Younis, al sur de la Franja de Gaza",,,,@AjaNews
2025-11-17,12:43:11,Gaza,Conflicto Armado,"Fuentes de ambulancias y de emergencia: Shahid, con disparos de una marcha israelí detrás de la línea amarilla en Beit Lahiya, al noroeste de la Franja de Gaza",,,,@AjaNews
2025-11-17,12:43:11,Gaza,Conflicto Armado,"Fuentes militares de alto rango de la isla: el ejército sudanés y sus fuerzas de apoyo controlan la zona de Umm Silah, en el estado de Kordofán Septentrional",,,,@AjaNews
2025-11-17,12:43:11,Gaza,Conflicto Armado,"""Pronto"" Maarif sobre una fuente militar israelí: una nueva ronda de batalla con el Partido de Dios es sólo cuestión de tiempo.",,,,@AjaNews
2025-11-17,12:43:11,Gaza,Conflicto Armado,} Maarif por una fuente militar israelí: preocupados por la incapacidad de las Fuerzas Armadas Libanesas para cumplir sus obligaciones y desarmar a *Hez-Allah,,,,@AjaNews
2025-11-17,12:43:11,Gaza,Conflicto Armado,"Fuentes del hospital bautista: un niño palestino fue muerto por disparos del ejército de ocupación en el barrio de Al-Qayziya, al este de la ciudad de Gaza",,,,@AjaNews
2025-11-17,12:43:11,Gaza,Hazards,:: Salud de Gaza: decisión de enterrar a 14 mártires cuyos cuerpos habían sido retenidos por las fuerzas de ocupación después de que no pudieran ser identificados,,,,@AjaNews
2025-11-17,12:43:11,Gaza,Criminalidad,":: El Fiscal General del Sudán: denuncias de asesinato, violación, saqueo y destrucción de infraestructura",,,,@AjaNews
2025-11-17,12:43:11,Gaza,Conflicto Armado,"En las últimas semanas, el ejército israelí ha observado una serie de medidas adoptadas por Hezbollah para restablecer su fuerza, entre ellas el reclutamiento intensivo de nuevos elementos, el almacenamiento de armas adicionales, el establecimiento de una nueva línea de defensa, el despliegue de fuerzas de combate, sistemas de cohetes y artillería y el desarrollo de una capacidad de fuego precisa y de largo alcance con el apoyo directo del Irán. Según estimaciones del ejército israelí, la cuestión ya no es si Israel se verá obligado a lanzar un nuevo ataque y una nueva ronda de combates con...  [Enlace: https://t.me/Almustashaar]",,,,@Almustashaar
2025-11-17,12:43:11,Gaza,Terrorismo,"En una fábrica cerca de Casablanca (Marruecos), que comienza con la producción de vehículos suicidas israelíes, el nivel de cooperación en materia de seguridad entre Israel y Marruecos aumenta con la apertura de una nueva fábrica de la empresa israelí Blue Bird, de propiedad conjunta de la industria aérea israelí, y de la empresa Ronin Ndir. La fábrica es propiedad de entidades marroquíes, pero su producción depende de la tecnología de la empresa israelí.  [Enlace: https://t.me/Almustashaar]",,,,@Almustashaar
2025-11-17,12:43:11,Gaza,Conflicto Armado,"Fuente de la cadena hebrea Cannes: los armados atrapados en la red de túneles de Rafah se niegan a rendirse, hay unos 100 elementos, algunos con experiencia en combate y algunos nuevos reclutas,  [Enlace: https://t.me/Almustashaar]",,,,@Almustashaar
2025-11-17,12:43:11,Gaza,Terrorismo,"El ejército israelí ha detenido esta noche a sospechosos de actividades terroristas en las zonas de Judá y Samaria (Ribera Occidental), incluido un alto funcionario que fue puesto en libertad en un trato por prisioneros.  [Enlace: https://t.me/Almustashaar]",,,,@Almustashaar
2025-11-17,12:43:11,Gaza,Disturbios Civiles,- Ministerio de Educación de Palestina - Ramallah: profesores suspendidos debido a su huelga y a la falta de educación y de pago de salarios .  [Enlace: https://t.me/Almustashaar],,,,@Almustashaar
2025-11-17,12:43:11,Gaza,Conflicto Armado,"Confirmando su rechazo del proyecto de resolución de los Estados Unidos, las facciones palestinas: rechazamos cualquier tutela o presencia militar extranjera en la Franja de Gaza, y el proyecto de resolución de los Estados Unidos allana el camino para la dominación externa de la decisión nacional palestina,  [Enlace: https://t.me/Almustashaar]",,,,@Almustashaar
2025-11-17,12:43:12,Gaza,Conflicto Armado,□ Urgente: Una nueva ronda de combate con el Partido de Dios es sólo cuestión de tiempo,,,,@EabriLive
2025-11-17,12:43:12,Gaza,Conflicto Armado,"- Urgente: Maarif, una fuente militar israelí: preocupados por la incapacidad de las Fuerzas Armadas Libanesas para cumplir sus obligaciones y desarmar a *Hez-Allah",,,,@EabriLive
2025-11-17,12:43:12,Gaza,Conflicto Armado,"• Hebre Life: La empresa militar israelí El Pitt Sistems anuncia un gran negocio por valor de 2.300 millones de dólares con un Estado que no ha revelado, ni el equipo que venderá.",,,,@EabriLive
