fecha,hora,pais,categoria_sicu,descripcion,localizacion,lat,lon,fuente_URL
2025-11-19,16:48:01,Gaza,Terrorismo,- El gobernador de la provincia ucraniana de Khirson: dos muertos y varios heridos en un bombardeo ruso en la provincia,,,,@AjaNews
2025-11-19,16:48:01,Gaza,Terrorismo,• Gobernador de Kharkev (Ucrania): 30 civiles resultaron heridos en un bombardeo ruso contra la provincia,,,,@AjaNews
2025-11-19,16:48:01,Gaza,Terrorismo,– Gobernador de Zaburujia de Ucrania: más de 600 bombardeos rusos contra aldeas e infraestructuras de la provincia en las últimas horas,,,,@AjaNews
2025-11-19,16:48:01,Gaza,Hazards,":: Ministerio de Salud del Líbano: Shahid y 11 heridos en una incursión israelí en la localidad de Tairi, al sur del país",,,,@AjaNews
2025-11-19,16:48:01,Gaza,Terrorismo,":: El complejo médico de Nasser en Gaza: una mujer y su hijo resultaron heridos en el bombardeo de una marcha israelí detrás de la línea amarilla en la localidad de Beni Suhila, al este de Khan Younis",,,,@AjaNews
2025-11-19,16:48:01,Gaza,Conflicto Armado,:: Ejército de Israel: 300 oficiales y soldados en servicio permanente que han solicitado el cese inmediato de su servicio militar,,,,@AjaNews
2025-11-19,16:48:01,Gaza,Conflicto Armado,• Corresponsal de Al-Jazeera: bombardeo de artillería israelí y disparos de tanques detrás de la línea amarilla al este de las ciudades de Deir el-Balah y Khan Younis,,,,@AjaNews
2025-11-19,16:48:01,Gaza,Terrorismo,:: Las autoridades ucranianas: el número de víctimas del bombardeo ruso en la ciudad occidental de Tyrnoble aumentó a 20 muertos y 66 heridos,,,,@AjaNews
2025-11-19,16:48:01,Gaza,Conflicto Armado,• El portavoz del ejército israelí: A corto plazo atacaremos las infraestructuras militares de Hezbolá en el Líbano,,,,@AjaNews
2025-11-19,16:48:01,Gaza,Conflicto Armado,• El portavoz del ejército israelí: A corto plazo atacaremos las infraestructuras militares de Hezbolá en el sur del Líbano,,,,@AjaNews
2025-11-19,16:48:01,Gaza,Conflicto Armado,Fuentes militares sudanesas de la isla: defensa aérea derribando una marcha de las Fuerzas de Apoyo Rápido en la ciudad de El Obeid,,,,@AjaNews
2025-11-19,16:48:01,Gaza,Criminalidad,Hezbollah: El crimen israelí en Ein el-Hilweh es un ataque contra el Líbano y su soberanía en asociación con los Estados Unidos,,,,@AjaNews
2025-11-19,16:48:01,Gaza,Criminalidad,Hezbollah: la obligación nacional requiere una posición firme y unificada para hacer frente a la delincuencia del enemigo por todos los medios posibles,,,,@AjaNews
2025-11-19,16:48:01,Gaza,Terrorismo,• Servicio de Emergencia de Ucrania: aumento del número de víctimas del bombardeo ruso de Ternoble al oeste del país a 25 muertos y 73 heridos,,,,@AjaNews
2025-11-19,16:48:01,Gaza,Hazards,Emergencia del UNICEF: El colapso del saneamiento básico es un desastre para la protección y la salud pública en la Franja de Gaza,,,,@AjaNews
2025-11-19,16:48:01,Gaza,Terrorismo,*El corresponsal de Al-Jazeera: bombardeo israelí de las localidades de Shur y Deir Kifa al sur del Líbano,,,,@AjaNews
2025-11-19,16:48:01,Gaza,Terrorismo,"*El ejército israelí emite órdenes de desalojo de los habitantes de las aldeas de Deir Kifa y Shur, en el Líbano meridional, con miras a su bombardeo.  [Enlace: https://t.me/Almustashaar]",,,,@Almustashaar
2025-11-19,16:48:01,Gaza,Terrorismo,"*El bombardeo israelí de las localidades de Shehur y Deir Kiva, en el Líbano meridional, en  [Enlace: https://t.me/Almustashaar]",,,,@Almustashaar
2025-11-19,16:48:01,Gaza,Conflicto Armado,"Incursiones de aviones de combate israelíes contra Deirkeva, Líbano meridional.  [Enlace: https://t.me/Almustashaar]",,,,@Almustashaar
2025-11-19,16:48:01,Gaza,Terrorismo,*Acelerando nuevas alertas de bombardeos en el sur del Líbano*  [Enlace: https://t.me/Almustashaar],,,,@Almustashaar
2025-11-19,16:48:02,Gaza,Conflicto Armado,"La presión saudita es evidente, y la tentación económica y de seguridad de fortalecer la alianza con Riad es comprensible. Sin embargo, precisamente porque ese es el caso, el problema no sólo de la superioridad militar de Arabia Saudita, sino también de una ideología, es una estrategia: en el momento en que los EE.UU.  [Enlace: https://t.me/EabriAnalysis]",,,,@EabriLive
2025-11-19,16:48:02,Gaza,Conflicto Armado,"* Ha ' aretz: Analista Militar Amos Harael: Aunque Israel necesita una indemnización por la venta de aviones a la Arabia Saudita, su superioridad aérea no desaparecerá pronto.",,,,@EabriLive
2025-11-19,16:48:02,Gaza,Conflicto Armado,• Sitio de noticias de la esfera hebrea: los dirigentes de la comunidad hereditaria lituana aprueban la “aprobación” de la Ley de exención del servicio militar,,,,@EabriLive
2025-11-19,16:48:02,Gaza,Criminalidad,"Canal hebreo Kaan: Los casos de violación en Israel aumentaron en un 46%, los casos de agresión en el interior de prisioneros en un 24% y los casos de abuso en línea en un 15%.",,,,@EabriLive
2025-11-19,16:48:02,Gaza,Conflicto Armado,"- Urgentemente, el ejército israelí: 300 oficiales y soldados en servicio permanente que han solicitado el cese inmediato de su servicio militar",,,,@EabriLive
2025-11-19,16:48:02,Gaza,Terrorismo,"El ejército israelí está bombardeando varias infraestructuras de la organización Hezbollah en el sur del Líbano, con detalles posteriores.",,,,@EabriLive
2025-11-19,16:48:02,Gaza,Conflicto Armado,"• El portavoz del ejército israelí, Harriy Life, atacará en el corto plazo las infraestructuras militares de Hezbolá en todo el Líbano meridional.",,,,@EabriLive
2025-11-19,16:48:02,Gaza,Conflicto Armado,"□ Aidan Koehler, corresponsal de Walla, Estados Unidos: la ley estadounidense obliga a la administración a mantener la superioridad militar cualitativa de Israel.",,,,@EabriLive
2025-11-19,16:48:02,Gaza,Criminalidad,"Hebreo Life: Hezbollah condena la terrible "" carnicería"" perpetrada por el criminal enemigo sionista en Ein el-Hilweh, considerando que constituye una violación de la cesación del fuego y de la resolución 1701.",,,,@EabriLive
2025-11-19,16:48:02,Gaza,Disturbios Civiles,"Para algunos miembros del Gobierno, estas medidas parecen ser normales y válidas para el Estado, en particular para los gitanos y las corrientes religiosas nacionalistas extremistas, como los ministros Smitrich y Benjir, que tratan de fortalecer el carácter del Estado como “Estado de la Sharia” a expensas de todas las manifestaciones de democracia y pluralismo. Estas tendencias son muy peligrosas y pueden llevar al Estado a una nueva incubación social, económica e internacional.  [Enlace: https://t.me/EabriAnalysis]",,,,@EabriLive
2025-11-19,16:48:02,Gaza,Terrorismo,":: Bombardeo de la artillería sionista contra el este de la ciudad de Khan Younis, al sur de la Franja de Gaza",,,,@GazaNewsNow
2025-11-19,16:48:02,Gaza,Conflicto Armado,"El movimiento Hamas, la Yihad Islámica y varias facciones de la resistencia condenaron este crimen, afirmando que ""no hay instalaciones militares en los campamentos palestinos"" en el Líbano. Hamas negó las afirmaciones de la ocupación de que el lugar era su centro de entrenamiento, confirmando que era un estadio deportivo abierto, y que las víctimas eran jóvenes en el momento del bombardeo.",,,,@GazaNewsNow
2025-11-19,16:48:02,Gaza,Conflicto Armado,"• Eidan Koehler, corresponsal de Walla, Estados Unidos: la ley estadounidense obliga a la administración a mantener la superioridad militar cualitativa de Israel.",,,,@GazaNewsNow
2025-11-19,16:48:02,Gaza,Hazards,"* El Ministerio de Salud del Líbano: Shahid y 11 heridos en una incursión israelí en la ciudad de Tairi, al sur del país.",,,,@GazaNewsNow
2025-11-19,16:48:02,Gaza,Terrorismo,"* El complejo médico de Nasir en Gaza resultó herido por una mujer y su hijo cuando bombardeó una marcha israelí detrás de la línea amarilla en la localidad de Beni Suhila, al este de Khan Younis.",,,,@GazaNewsNow
