fecha,hora,pais,categoria_sicu,descripcion,localizacion,lat,lon,fuente_URL
2025-11-30,16:47:54,Gaza,Conflicto Armado,Disparos de helicópteros israelíes al noreste de Jan Yunis,Khan Younis,31.343,34.303,@muthanapress84
2025-11-30,16:47:54,Gaza,Conflicto Armado,"En vista de los acontecimientos en el Líbano y de la presión de Israel y los Estados Unidos sobre el Gobierno libanés para desarmar a Hizbollah, el ejército israelí expresa su preocupación por el hecho de que se pueda filtrar información militar delicada e inteligencia valiosa a través de la FPNUL. Los soldados de la FPNUL tienen autoridad y autoridad para acceder a las zonas fronterizas de actividad del ejército israelí, fotografiar y documentar la zona.",,,,@muthanapress84
2025-11-30,16:47:54,Gaza,Conflicto Armado,"El corresponsal de Radio Militar describe la solicitud de indulto de Netanyahu en un terremoto: Netanyahu escribió en su solicitud a Hertsog: ""El proceso judicial en curso en mi contra se ha convertido en el centro de un enfrentamiento intenso, y a pesar de mi interés personal en la gestión del juicio y la prueba de mi inocencia hasta la absolución total, creo que el interés público requiere lo contrario"".",,,,@muthanapress84 | @GazaNewsNow | @Almustashaar
2025-11-30,16:47:54,Gaza,Conflicto Armado,"Oficina de Información Pública de Gaza: - En el plazo de 50 días desde la entrada en vigor de la cesación del fuego, la ocupación israelí cometió 591 violaciones, que dieron lugar a 357 mártires, 903 heridos y 38 detenciones arbitrarias. - Los ataques incluyeron 164 disparos directos, 25 incursiones, 280 bombardeos y 118 explosiones de viviendas e instalaciones civiles, en grave violación del derecho internacional.",Gaza City,31.520,34.450,@muthanapress84
2025-11-30,16:47:55,Gaza,Disturbios Civiles,"Protestas constantes en París, en apoyo de Gaza y Palestina y condenando los crímenes de ocupación.",Gaza City,31.520,34.450,@hamza20300 | @yaseenpress2004
2025-11-30,16:47:55,Gaza,Terrorismo,La ocupación lanza bombas de gas durante la invasión de la Ciudad Vieja de Naplusa.,,,,@gazaalanar | @yaseenpress2004
2025-11-30,16:47:55,Gaza,Criminalidad,"Continuación de las obras de restauración y remoción de escombros del Palacio de Al-Basha, destruido por el ejército israelí durante la guerra de Gaza, donde se observó el robo de miles de piezas del lugar",Gaza City,31.520,34.450,@gazaalanar
2025-11-30,16:47:56,Gaza,Conflicto Armado,"- Información israelí: milagro en Siria: una bala alcanzó el casco de un soldado de reserva herido en los enfrentamientos con Beit Jin, no penetró en el escudo, el casco absorbió la bala de precisión en la cabeza y el soldado sufrió heridas moderadas con dos balas adicionales en la pierna.",,,,@GazaNewsNow
2025-11-30,16:47:56,Gaza,Conflicto Armado,"El Subsecretario Parlamentario para Asuntos de Veteranos, Al Karnes, dijo que ""menos de cinco miembros de las fuerzas armadas británicas han estudiado en Israel desde octubre de 2023"". Esta declaración es el primer reconocimiento oficial de la cooperación militar directa y la presencia británica en las academias militares israelíes desde el comienzo de la guerra contra Gaza.",Gaza City,31.520,34.450,@GazaNewsNow
2025-11-30,16:47:56,Gaza,Conflicto Armado,"En el plazo de 50 días a partir de la entrada en vigor de la cesación del fuego, la ocupación israelí ha cometido 591 violaciones, que han causado 357 mártires, 903 heridos y 38 detenciones arbitrarias. - Entre los ataques figuran 164 disparos directos, 25 incursiones, 280 bombardeos y 118 explosiones de viviendas e instalaciones civiles, en grave violación del derecho internacional.",Gaza City,31.520,34.450,@GazaNewsNow
2025-11-30,16:47:56,Gaza,Terrorismo,"* Fotografías de las fuerzas especiales de ocupación que lanzan bombas de humo cuando se retiran de la Ciudad Vieja, en el centro de Naplusa.",,,,@GazaNewsNow
