fecha,hora,pais,categoria_sicu,descripcion,localizacion,lat,lon,fuente_URL
2025-11-26,08:09:34,Campello,Criminalidad,Noticias de Sucesos y Tribunales en INFORMACIÓN La policía interroga en un asilo al sospechoso de matar a Mari Trini y su bebé en 1987 Justicia mantiene la implantación de los tribunales de instancia en Alicante pese a las dudas Fallece una agente medioambiental al caer de 40 metros en una cala de Moraira Detenido en Sevilla un influencer por incitar al odio contra las mujeres en sus redes sociales Cuatro muertos por inhalación de gas en una vivienda de Málaga Acompañada por un familiar y con la cara tapada: así salió Triana Martínez de prisión 11 años después del asesinato de Isabel Carras...,,,,WEB https://www.informacion.es/sucesos/
2025-11-26,08:09:35,Campello,Criminalidad,Sucesos locales | Noticias de Sucesos locales - Información Fallece una agente medioambiental al caer de 40 metros en una cala de Moraira Robaba en empresas de Almansa y vendía el material en centros de reciclado de Elda y San Vicente del Raspeig Muerde a un policía local de Albatera para evitar su arresto por drogas en un control Cuatro detenidos en Benidorm y l'Alfàs del Pi por prostituir a una mujer La lacra de la violencia de género en Alicante: ligero descenso de denuncias pero más casos de alto riesgo Desmantelan un punto de venta de drogas al menudeo en San Vicente tras una denuncia...,,,,WEB https://www.informacion.es/sucesos/sucesos-en-alicante/
2025-11-26,09:28:03,Campello,Hazards,Noticias de Sucesos y Tribunales en INFORMACIÓN Evacuan a pacientes y trabajadores del hospital de Santa Lucía en Cartagena por un grave incendio La autopsia a la niña de 6 años fallecida en Valencia no detecta ninguna causa directa de la muerte La policía interroga en un asilo al sospechoso de matar a Mari Trini y su bebé en 1987 Justicia mantiene la implantación de los tribunales de instancia en Alicante pese a las dudas Fallece una agente medioambiental al caer de 40 metros en una cala de Moraira Detenido en Sevilla un influencer por incitar al odio contra las mujeres en sus redes social...,,,,WEB https://www.informacion.es/sucesos/
2025-11-26,12:51:01,Campello,Criminalidad,Noticias de Sucesos y Tribunales en INFORMACIÓN La Policía Nacional registra la clínica dental de Valencia donde fue tratada la niña fallecida tras un tratamiento dental Cae en Dénia un punto de venta de droga enmascarado como asociación cannábica Capturan en Sant Joan a un fugitivo buscado en Montenegro por asesinato y tráfico de armas Muere el policía nacional al que un ladrón machacó la cabeza con una piedra en Valencia Un gran incendio en el Hospital Santa Lucía de Cartagena afecta a varias plantas y deja varios intoxicados por humo Javier Ayala / Adrián González / Ana García La autopsi...,,,,WEB https://www.informacion.es/sucesos/
2025-11-26,12:51:02,Campello,Criminalidad,Sucesos locales | Noticias de Sucesos locales - Información Cae en Dénia un punto de venta de droga enmascarado como asociación cannábica Capturan en Sant Joan a un fugitivo buscado en Montenegro por asesinato y tráfico de armas Fallece una agente medioambiental al caer de 40 metros en una cala de Moraira Robaba en empresas de Almansa y vendía el material en centros de reciclado de Elda y San Vicente del Raspeig Muerde a un policía local de Albatera para evitar su arresto por drogas en un control Cuatro detenidos en Benidorm y l'Alfàs del Pi por prostituir a una mujer La lacra de la violenc...,,,,WEB https://www.informacion.es/sucesos/sucesos-en-alicante/
2025-11-26,13:14:57,Campello,Criminalidad,Detenidos los trabajadores de una empresa por el robo de cobre  [Enlace: https://diariodealicante.net/detenidos-trabajadores-empresa-robo-cobre/],,,,@diarioAlicante | @noticias_alicante
2025-11-26,13:15:08,Campello,Criminalidad,Noticias de Sucesos y Tribunales en INFORMACIÓN Un incendio controlado en media hora: así frenaron los bomberos de Cartagena las llamas en el hospital Santa Lucía La Policía Nacional registra la clínica dental de Valencia donde fue tratada la niña fallecida Cae en Dénia un punto de venta de droga enmascarado como asociación cannábica Capturan en Sant Joan a un fugitivo buscado en Montenegro por asesinato y tráfico de armas Muere el policía nacional al que un ladrón machacó la cabeza con una piedra en Valencia Un gran incendio en el Hospital Santa Lucía de Cartagena afecta a varias plantas y...,,,,WEB https://www.informacion.es/sucesos/
2025-11-26,13:15:36,Campello,Hazards,"Noticias de la Comunidad Valenciana | ESdiario Mazón desmiente que Vilaplana le llevara en coche: ""Esto parece el Sálvame"" El presidente de la Generalitat se detiene ante la prensa para negar rotundamente los últimos detalles difundidos sobre su comida el día de la riada del 29 de octubre Mazón conocía la inundación de Utiel el 29-O mientras estaba en el Ventorro: su jefe de Gabinete le informó por WhatsApp José Manuel Cuenca declara en sede judicial como testigo y desvela toda la información que el presidente obtenía a través de él sobre las inundaciones mientras estaba de comida El Rey Fe...",,,,WEB https://www.esdiario.com/comunidad-valenciana
2025-11-26,14:25:44,Campello,Terrorismo,"La Inteligencia israelí detecta que fondos de la UE y de España financian los 'sueldos por matar' que la ANP paga a terroristas  Mahmud Abbas, presidente de la ANP, y miembros de Hamás, junto al extracto de un informe de la Inteligencia israelí.  [Enlace: https://www.elespanol.com/espana/politica/20251126/inteligencia-israeli-detecta-fondos-ue-espana-financian-sueldos-matar-anp-paga-terroristas/1003744022274_0.html?utm_cmp_rs=trends]",,,,WEB www.elespanol.com
2025-11-26,14:40:47,Campello,Criminalidad,Noticias de Sucesos y Tribunales en INFORMACIÓN Diez consejos de la Policía Nacional para no ser estafado en el Black Friday Investigan si una colilla mal apagada fue el origen del incendio del hospital de Cartagena Un incendio controlado en media hora: así frenaron los bomberos de Cartagena las llamas en el hospital Santa Lucía La Policía Nacional registra la clínica dental de Valencia donde fue tratada la niña fallecida Cae en Dénia un punto de venta de droga enmascarado como asociación cannábica Capturan en Sant Joan a un fugitivo buscado en Montenegro por asesinato y tráfico de armas Mu...,,,,WEB https://www.informacion.es/sucesos/
2025-11-26,14:56:52,Campello,Criminalidad,Sucesos locales | Noticias de Sucesos locales - Información Diez consejos de la Policía Nacional para no ser estafado en el Black Friday Cae en Dénia un punto de venta de droga enmascarado como asociación cannábica Capturan en Sant Joan a un fugitivo buscado en Montenegro por asesinato y tráfico de armas Fallece una agente medioambiental al caer de 40 metros en una cala de Moraira Robaba en empresas de Almansa y vendía el material en centros de reciclado de Elda y San Vicente del Raspeig Muerde a un policía local de Albatera para evitar su arresto por drogas en un control Cuatro detenidos e...,,,,WEB https://www.informacion.es/sucesos/sucesos-en-alicante/
2025-11-26,17:41:12,Campello,Disturbios Civiles,Noticias de Alicante Nueva protesta educativa contra el Consell. Alumnos de la Escuela de Arte y Superior y Diseño de Alicante (Easda) han vuelto a salir a la calle para reclamar con urgencia su reubicación.  [Enlace: https://ift.tt/wi2kHe0],,,,@AlicanteDirectoNews
