fecha,hora,pais,categoria_sicu,descripcion,localizacion,lat,lon,fuente_URL
2025-11-30,16:48:23,Campello,Terrorismo,"Última Hora de Elche | Noticias y Sucesos de Elche en INFORMACION La Navidad se enciende en Elche entre coronas reales La Fiesta del Palmeral de Elche pone el foco en que Europa valore la trepa tradicional Tres detenidos en Elche por desviar 45.000 euros de su empresa revendiendo coches Dimove acusa a PP y Vox de censurarles su primera gala solidaria en Elche en apoyo a menores trans Polémica suspensión: ""Un atentado contra la libertad"" Aquí tienes todo lo que debes saber sobre la programación de Navidad en Elche Aceituneros por un mes: La UMH se suma a la campaña de oliva y recoge 5.000 ki...",,,,WEB https://www.informacion.es/elche/
2025-11-30,16:48:23,Campello,Conflicto Armado,"Sucesos locales | Noticias de Sucesos locales - Información Detenido en Elda por estafar a extranjeros en situación irregular a los que ofrecía trabajo sin pagarles El CGPJ zanja el conflicto judicial en Alicante por los casos de violaciones a menores Capturan en Benidorm a un exmilitar colombiano condenado en su país por robar 200.000 € Desmantelan desde Alicante una granja de móviles que enviaba 2,5 millones de SMS al día para ciberestafas INFORMACIÓN lanza su campaña ‘Súper Black Friday’ con descuentos de hasta el 60% en sus planes de suscripción Dos heridos en un accidente en la CV-80 e...",,,,WEB https://www.informacion.es/sucesos/sucesos-en-alicante/
2025-11-30,16:48:30,Campello,Disturbios Civiles,"Última Hora y actualidad Comunidad Valenciana - Levante-EMV Muere el expresidente de la Generalitat, José Luis Olivas Un alto cargo de Mazón desaconsejó a Pradas el confinamiento por Forata por ser un “lío jurídico” Sira Rego (ministra de Juventud e Infancia): ""Pérez Llorca ha asumido el negacionismo de la dana de Vox"" Perfil: José Luis Olivas, el jefe del Consell que se convirtió en banquero Una nueva manifestación tras la dana pide que Mazón deje las Corts Levante-EMV refuerza su estructura directiva para consolidar la estrategia digital La lucha contra la ""incertidumbre"" de pacientes con...",,,,WEB https://www.levante-emv.com/comunitat-valenciana/
2025-11-30,16:48:38,Campello,Disturbios Civiles,"Últimas Noticias de Comunidad Valenciana | Onda Cero Comunidad Valenciana Juanfran Pérez Llorca, presidente electo de la Generalitat Valenciana, presenta su renuncia como alcalde en Finestrat La manifestación con el lema 'Mazón a presó' convocada para este sábado modifica el recorrido El fin de semana arranca con tiempo estable, pero dejará chubascos y viento el domingo La jueza de la DANA descarta ""por el momento"" volver a citar a la periodista Vilaplana Muere en Monóvar un hombre de 46 años atropellado por su tractor Ha ocurrido hacia las 14:00 horas de este sábado Se han instalado tambié...",,,,WEB https://www.ondacero.es/emisoras/comunidad-valenciana/
2025-11-30,18:49:05,Campello,Disturbios Civiles,"Última Hora y actualidad Comunidad Valenciana - Levante-EMV Muere el expresidente de la Generalitat, José Luis Olivas Un alto cargo de Mazón desaconsejó a Pradas el confinamiento por Forata por ser un “lío jurídico” Sira Rego (ministra de Juventud e Infancia): ""Pérez Llorca ha asumido el negacionismo de la dana de Vox"" Perfil: José Luis Olivas, el jefe del Consell que se convirtió en banquero Una nueva manifestación tras la dana pide que Mazón deje las Corts Levante-EMV refuerza su estructura directiva para consolidar la estrategia digital La lucha contra la ""incertidumbre"" de pacientes con...",,,,WEB https://www.levante-emv.com/comunitat-valenciana/
2025-11-30,18:49:12,Campello,Disturbios Civiles,"Últimas Noticias de Comunidad Valenciana | Onda Cero Comunidad Valenciana Juanfran Pérez Llorca, presidente electo de la Generalitat Valenciana, presenta su renuncia como alcalde en Finestrat La manifestación con el lema 'Mazón a presó' convocada para este sábado modifica el recorrido El fin de semana arranca con tiempo estable, pero dejará chubascos y viento el domingo La jueza de la DANA descarta ""por el momento"" volver a citar a la periodista Vilaplana Muere en Monóvar un hombre de 46 años atropellado por su tractor Ha ocurrido hacia las 14:00 horas de este sábado Se han instalado tambié...",,,,WEB https://www.ondacero.es/emisoras/comunidad-valenciana/
2025-11-30,18:54:57,Campello,Terrorismo,"Última Hora de Elche | Noticias y Sucesos de Elche en INFORMACION La Navidad se enciende en Elche entre coronas reales La Fiesta del Palmeral de Elche pone el foco en que Europa valore la trepa tradicional Tres detenidos en Elche por desviar 45.000 euros de su empresa revendiendo coches Dimove acusa a PP y Vox de censurarles su primera gala solidaria en Elche en apoyo a menores trans Polémica suspensión: ""Un atentado contra la libertad"" Aquí tienes todo lo que debes saber sobre la programación de Navidad en Elche Aceituneros por un mes: La UMH se suma a la campaña de oliva y recoge 5.000 ki...",,,,WEB https://www.informacion.es/elche/
2025-11-30,18:54:57,Campello,Conflicto Armado,"Sucesos locales | Noticias de Sucesos locales - Información Herido un joven de 27 años al ser atropellado cuando circulaba en patinete por Alicante Detenido en Elda por estafar a extranjeros en situación irregular a los que ofrecía trabajo sin pagarles El CGPJ zanja el conflicto judicial en Alicante por los casos de violaciones a menores Capturan en Benidorm a un exmilitar colombiano condenado en su país por robar 200.000 € Desmantelan desde Alicante una granja de móviles que enviaba 2,5 millones de SMS al día para ciberestafas INFORMACIÓN lanza su campaña ‘Súper Black Friday’ con descuento...",,,,WEB https://www.informacion.es/sucesos/sucesos-en-alicante/
2025-11-30,20:50:02,Campello,Disturbios Civiles,"Última Hora y actualidad Comunidad Valenciana - Levante-EMV Muere el expresidente de la Generalitat, José Luis Olivas Un alto cargo de Mazón desaconsejó a Pradas el confinamiento por Forata por ser un “lío jurídico” Sira Rego (ministra de Juventud e Infancia): ""Pérez Llorca ha asumido el negacionismo de la dana de Vox"" Perfil: José Luis Olivas, el jefe del Consell que se convirtió en banquero Una nueva manifestación tras la dana pide que Mazón deje las Corts Levante-EMV refuerza su estructura directiva para consolidar la estrategia digital La lucha contra la ""incertidumbre"" de pacientes con...",,,,WEB https://www.levante-emv.com/comunitat-valenciana/
2025-11-30,20:50:11,Campello,Disturbios Civiles,"Últimas Noticias de Comunidad Valenciana | Onda Cero Comunidad Valenciana Juanfran Pérez Llorca, presidente electo de la Generalitat Valenciana, presenta su renuncia como alcalde en Finestrat La manifestación con el lema 'Mazón a presó' convocada para este sábado modifica el recorrido El fin de semana arranca con tiempo estable, pero dejará chubascos y viento el domingo La jueza de la DANA descarta ""por el momento"" volver a citar a la periodista Vilaplana Muere en Monóvar un hombre de 46 años atropellado por su tractor Ha ocurrido hacia las 14:00 horas de este sábado Se han instalado tambié...",,,,WEB https://www.ondacero.es/emisoras/comunidad-valenciana/
