fecha,hora,pais,categoria_sicu,descripcion,localizacion,lat,lon,fuente_URL
2025-11-23,07:10:09,Campello,Terrorismo,"Noticias de Alicante El bombardeo contra el Mercado Central de Alicante del 25 de mayo de 1938 sepultó, en la memoria colectiva, muchos otros episodios de la Guerra Civil vividos en la ciudad. Uno de los más relevantes fue el conocido como bombardeo de las 8 horas.  [Enlace: https://ift.tt/hZJ0DQX]",,,,@AlicanteDirectoNews
2025-11-23,10:08:34,Campello,Terrorismo,"Noticias de Alicante En enero de 2025, Alicante tomó el testigo de Oviedo y se convirtió en la Capital Española de la Gastronomía. Un «título» que la ciudad ha ejercido durante todo el año y en el que se han llevado a cabo desde una coca de mollitas de récord hasta la grabación de un episodio de MasterChef.  [Enlace: https://ift.tt/Y4WZUez]",,,,@AlicanteDirectoNews
2025-11-23,12:54:09,Campello,Disturbios Civiles,"Bolsonaro intentó fugarse aprovechando una manifestación frente a su casa convocada por sus hijos  El expresidente de Brasil, Jair Bolsonaro, en la puerta de su casa durante su arresto domiciliario en noviembre.  [Enlace: https://www.elespanol.com/mundo/20251122/policia-federal-brasil-detiene-expresidente-jair-bolsonaro-manera-preventiva/1003744025532_0.html?utm_cmp_rs=trends]",,,,WEB www.elespanol.com
2025-11-23,14:03:04,Campello,Terrorismo,"“Lo ocurrido es extremadamente raro; no se puede descartar la anestesia, pero hay que ser prudente”  “Lo ocurrido es extremadamente raro; no se puede descartar la anestesia, pero hay que ser prudente” Vicente Domingo, miembro de la Sociedad Española de Anestesiología, pide cautela y considera que debe haber ""algo más"" en lo sucedido.  [Enlace: https://www.levante-emv.com/comunitat-valenciana/2025/11/23/ocurrido-extremadamente-raro-descartar-anestesia-124006128.html]",,,,WEB www.levante-emv.com
2025-11-23,14:14:10,Campello,Terrorismo,"“Lo ocurrido es extremadamente raro; no se puede descartar la anestesia, pero hay que ser prudente”  “Lo ocurrido es extremadamente raro; no se puede descartar la anestesia, pero hay que ser prudente” Vicente Domingo, miembro de la Sociedad Española de Anestesiología, pide cautela y considera que debe haber ""algo más"" en lo sucedido.  [Enlace: https://www.levante-emv.com/comunitat-valenciana/2025/11/23/ocurrido-extremadamente-raro-descartar-anestesia-124006128.html]",,,,WEB www.levante-emv.com
2025-11-23,14:36:56,Campello,Terrorismo,"“Lo ocurrido es extremadamente raro; no se puede descartar la anestesia, pero hay que ser prudente”  “Lo ocurrido es extremadamente raro; no se puede descartar la anestesia, pero hay que ser prudente” Vicente Domingo, miembro de la Sociedad Española de Anestesiología, pide cautela y considera que debe haber ""algo más"" en lo sucedido.  [Enlace: https://www.levante-emv.com/comunitat-valenciana/2025/11/23/ocurrido-extremadamente-raro-descartar-anestesia-124006128.html]",,,,WEB www.levante-emv.com
2025-11-23,17:27:06,Campello,Hazards,Un incendio en el polígono Faima de Crevillente afecta a cuatro naves  [Enlace: https://diariodealicante.net/un-incendio-en-el-poligono-faima-de-crevillente-afecta-a-cuatro-naves/],,,,@diarioAlicante
2025-11-23,19:29:25,Campello,Disturbios Civiles,"Noticias de Alicante Alicante ha acogido este domingo una manifestación en defensa del valenciano convocada por la plataforma Alacant pel Valencià, integrada por más de cincuenta entidades educativas, culturales y sociales. Según la Subdelegación del Gobierno, unas 2.000 personas han recorrido el centro de la ciudad para denunciar lo que consideran un retroceso en los derechos lingüísticos.  [Enlace: https://ift.tt/vNJushq]",,,,@AlicanteDirectoNews
2025-11-23,20:33:30,Campello,Disturbios Civiles,"La defensa del valenciano moviliza a 2.000 personas en Alicante  La defensa del valenciano moviliza a 2.000 personas en Alicante La marcha denuncia el retroceso de derechos lingüísticos y critica las políticas del Consell y el Ayuntamiento contra ""un legado común"" Alicante ha acogido este domingo una manifestación en defensa del valenciano convocada por la plataforma Alacant pel Valencià, integrada por más de cincuenta entidades educativas, culturales y sociales.  [Enlace: https://www.informacion.es/alicante/2025/11/23/defensa-valenciano-manifestacion-alicante-124033091.html]",,,,WEB www.informacion.es
2025-11-23,20:45:27,Campello,Disturbios Civiles,"La defensa del valenciano moviliza a 2.000 personas en Alicante  La defensa del valenciano moviliza a 2.000 personas en Alicante La marcha denuncia el retroceso de derechos lingüísticos y critica las políticas del Consell y el Ayuntamiento contra ""un legado común"" Alicante ha acogido este domingo una manifestación en defensa del valenciano convocada por la plataforma Alacant pel Valencià, integrada por más de cincuenta entidades educativas, culturales y sociales.  [Enlace: https://www.informacion.es/alicante/2025/11/23/defensa-valenciano-manifestacion-alicante-124033091.html]",,,,WEB www.informacion.es
2025-11-23,22:08:23,Campello,Disturbios Civiles,"La defensa del valenciano moviliza a 2.000 personas en Alicante  La defensa del valenciano moviliza a 2.000 personas en Alicante La marcha denuncia el retroceso de derechos lingüísticos y critica las políticas del Consell y el Ayuntamiento contra ""un legado común"" Alicante ha acogido este domingo una manifestación en defensa del valenciano convocada por la plataforma Alacant pel Valencià, integrada por más de cincuenta entidades educativas, culturales y sociales.  [Enlace: https://www.informacion.es/alicante/2025/11/23/defensa-valenciano-manifestacion-alicante-124033091.html]",,,,WEB www.informacion.es
2025-11-23,22:39:02,Campello,Disturbios Civiles,"La defensa del valenciano moviliza a 2.000 personas en Alicante  La defensa del valenciano moviliza a 2.000 personas en Alicante La marcha denuncia el retroceso de derechos lingüísticos y critica las políticas del Consell y el Ayuntamiento contra ""un legado común"" Alicante ha acogido este domingo una manifestación en defensa del valenciano convocada por la plataforma Alacant pel Valencià, integrada por más de cincuenta entidades educativas, culturales y sociales.  [Enlace: https://www.informacion.es/alicante/2025/11/23/defensa-valenciano-manifestacion-alicante-124033091.html]",,,,WEB www.informacion.es
