fecha,hora,pais,categoria_sicu,descripcion,localizacion,lat,lon,fuente
2025-11-24,08:48:21,Campello,Otros,"Noticias de Alicante La nueva regulación del cannabis medicinal supone que, por primera vez, se incorpora el uso de esta planta y sus componentes químicos al Sistema Nacional de Salud con reglas claras. Hasta ahora los pacientes estaban entre la automedicación, el mercado negro y preparados autorizados muy concretos.  [Enlace: https://ift.tt/zBhGsvO]",,,,@AlicanteDirectoNews
2025-11-24,08:48:21,Campello,Otros,"Noticias de Alicante La gran mayoría de pasajeros que utilizan la compañía aérea Ryanair para volar aceptan con resignación, y un gran cabreo, el sobrecoste de facturar su maleta cuando momentos antes de embarcar les indican que no cumple las medidas para viajar en cabina como equipaje de mano.  [Enlace: https://ift.tt/5byqK62]",,,,@AlicanteDirectoNews
2025-11-24,08:48:21,Campello,Otros,"Noticias de Alicante La (MGF) Mutilación Genital Femenina ya no es un problema de áreas ligadas a países africanos. En estos momentos se ha convertido en una violencia sexual global, bien sea por el crecimiento de la inmigración o por las españolas descendientes de mujeres de entornos donde lo practican.  [Enlace: https://ift.tt/MY8vR7U]",,,,@AlicanteDirectoNews
2025-11-24,08:50:40,Campello,Terrorismo,"Feijóo denuncia que Otegi y la corrupción de Cerdán auparon a Sánchez al poder: ""Koldo le llevó al encuentro del terrorista""  Recreación del viaje de Pedro Sánchez desde el Aeropuerto del Bilbao a un caserío vasco para reunirse con Arnaldo Otegi en ma Diseño: Lina Smith / Recursos IA Midjourney y Grok Feijóo denuncia que Otegi y la corrupción de Cerdán auparon a Sánchez al poder: ""Koldo le llevó al encuentro del terrorista"" ""Con Bildu no se acuerda nada"", garantizó Sánchez ante los periodistas en junio de 2019, 13 meses después de cerrar su pacto secreto con Otegi para ser presidente del Go...  [Enlace: https://www.elespanol.com/espana/politica/20251124/feijoo-denuncia-otegi-corrupcion-cerdan-auparon-sanchez-poder-koldo-llevo-encuentro-terrorista/1003744026389_0.html?utm_cmp_rs=trends]",,,,WEB www.elespanol.com
2025-11-24,08:50:42,Campello,Otros,"El proyecto de Florentino Pérez para un nuevo modelo de club: 100.000 socios, guardianes del patrimonio del club  El presidente del Real Madrid, Florentino Pérez, recibe los aplausos tras su intervención en la asamblea general ordinaria del club EFE El proyecto de Florentino Pérez para un nuevo modelo de club: 100.000 socios, guardianes del patrimonio del club La reforma que impulsará el presidente está destinada a blindar el futuro institucional del Real Madrid y reforzar el papel de sus socios como propietarios colectivos.  [Enlace: https://www.elespanol.com/deportes/futbol/20251124/proyecto-florentino-perez-nuevo-modelo-club-socios-guardianes-patrimonio/1003744026316_0.html?utm_cmp_rs=trends]",,,,WEB www.elespanol.com
2025-11-24,08:50:45,Campello,Otros,"Otegi selló su 'pacto del caserío' con Sánchez en dos nuevas reuniones secretas con Cerdán y su socio Antxon Alonso  El empresario Antxon Alonso, Arnaldo Otegi, Pedro Sánchez y Santos Cerdán.  [Enlace: https://www.elespanol.com/espana/politica/20251123/otegi-sello-pacto-caserio-sanchez-nuevas-reuniones-secretas-cerdan-socio-antxon-alonso/1003744026326_0.html?utm_cmp_rs=trends]",,,,WEB www.elespanol.com
2025-11-24,09:49:00,Campello,Otros,"DOSIER DE PRENSA (24 DE NOVIEMBRE) | Noticias del Ayuntamiento de Calp  Los grandes retos: empleo estable, diversificar o la vivienda asequible Los bonos consumo funcionan de maravilla en Dénia: impacto de 143.513 euros en solo 7 días en el comercio local Alquilar una vivienda en la costa de la Marina Alta vale ya 1.350 euros de media: el 60% de un salario digno Memoria de Calp.  [Enlace: https://noticias.calp.es/es/noticia/dosier-de-prensa-24-de-noviembre-2]",,,,WEB noticias.calp.es
2025-11-24,09:49:07,Campello,Otros,"Agrede a una empleada de Ryanair tras una disputa por su maleta en el aeropuerto de Alicante-Elche  Agrede a una empleada de Ryanair tras una disputa por su maleta en el aeropuerto de Alicante-Elche Un juzgado de Elche condena a un pasajero a tres meses de cárcel por delitos de lesiones y amenazas en un altercado con varias trabajadoras por las medidas de su equipaje Zona de facturación de equipaje de Ryanair en el aeropuerto de Alicante-Elche, con un medidor de maletas en primer término.  [Enlace: https://www.informacion.es/sucesos/tribunales/2025/11/24/agrede-empleada-ryanair-disputa-maleta-123984912.html]",,,,WEB www.informacion.es
2025-11-24,09:49:10,Campello,Otros,Primeros fármacos de cannabis medicinal en Alicante: ¿cómo serán? Primeros fármacos de cannabis medicinal en Alicante: ¿cómo serán?  [Enlace: https://www.informacion.es/alicante/2025/11/24/primeros-farmacos-cannabis-medicinal-alicante-sanidad-cancer-dolor-123971952.html],,,,WEB www.informacion.es
2025-11-24,09:49:12,Campello,Otros,"La atención a la mutilación genital femenina crece por la inmigración y las segundas generaciones  La atención a la mutilación genital femenina crece por la inmigración y las segundas generaciones El protocolo pionero de la Conselleria de Sanidad ya ha atendido a 170 afectadas, nueve de ellas de la provincia de Alicante La (MGF) Mutilación Genital Femenina ya no es un problema de áreas ligadas a países africanos.  [Enlace: https://www.informacion.es/alicante/2025/11/24/atencion-mutilacion-genital-femenina-crece-hospital-peset-reconstruccion-genital-paises-mgf-124010387.html]",,,,WEB www.informacion.es
2025-11-24,09:52:15,Campello,Otros,El Belén Gigante de Alicante vuela a la Plaza del Ayuntamiento con un estreno multitudiario  [Enlace: https://diariodealicante.net/belen-gigante-alicante-inauguracion-virgen-remedio/],,,,@diarioAlicante
2025-11-24,10:41:21,Campello,Otros,Detenido por conducir un camión de reparto sin carnet y sin ningún tipo de documentación en El Campello  [Enlace: https://diariodealicante.net/detenido-conducir-camion-reparto-sin-carnet-elcampello/],,,,@diarioAlicante
2025-11-24,10:41:21,Campello,Otros,Aemet activa el aviso amarillo por viento de hasta 70 km/h en Alicante  [Enlace: https://diariodealicante.net/aemet-aviso-amarillo-viento-alicante/],,,,@diarioAlicante
2025-11-24,10:41:21,Campello,Otros,2-2.- El Elche arranca un empate ante un Madrid a remolque  [Enlace: https://diariodealicante.net/elche-arranca-empate-madrid-remolque/],,,,@diarioAlicante
