fecha,hora,pais,categoria_sicu,descripcion,localizacion,lat,lon,fuente
2025-11-30,16:47:36,Campello,Otros,"El PSPV activa desde Alicante su precampaña al asumir que no habrá elecciones anticipadas  El PSPV activa desde Alicante su precampaña al asumir que no habrá elecciones anticipadas Morant anuncia un ciclo de encuentros sociales, actualiza el lema “Volem votar” tras la investidura de Pérez Llorca como presidente y sitúa la Comunidad Valenciana como “laboratorio del negacionismo” del PP y Vox En un día 29, ni 48 horas después de la investidura de Juanfran Pérez Llorca como nueva presidente de la Generalitat, el PSPV ha dado este sábado en Alicante el pistoletazo de salida a su nueva etapa pol...  [Enlace: https://www.informacion.es/politica/2025/11/29/pspv-activa-alicante-precampana-elecciones-124262312.html]",,,,WEB www.informacion.es
2025-11-30,16:47:50,Campello,Otros,"Pradas asegura que el día de la dana le ordenaron no molestar a Mazón sobre las 14 horas  Pradas asegura que el día de la dana le ordenaron no molestar a Mazón sobre las 14 horas La exconsellera de Interior manifiesta que el que fuera president de la Generalitat, Carlos Mazón, no le cogía el teléfono durante la comida que tuvo con la periodista Maribel Vilaplana en el restaurante El Ventorro La exconsellera Salomé Pradas.  [Enlace: https://www.levante-emv.com/comunitat-valenciana/2025/11/28/comida-ventorro-dana-salome-pradas-asegura-dia-dana-no-molestar-a-mazon-comida-maribel-vilaplana-124251043.html]",,,,WEB www.levante-emv.com
2025-11-30,16:47:51,Campello,Otros,"¿Qué centros comerciales abren hoy, domingo 30 de noviembre, en Alicante?  [Enlace: https://diariodealicante.net/que-centros-comerciales-abren-hoy-domingo-30-de-noviembre-en-alicante/]",,,,@diarioAlicante
2025-11-30,16:47:51,Campello,Otros,Un hombre muere atropellado por su propio tractor en Monóvar  [Enlace: https://diariodealicante.net/un-hombre-muere-atropellado-por-su-propio-tractor-en-monovar/],,,,@diarioAlicante
2025-11-30,16:47:51,Campello,Otros,Detenido en Elda por emplear a extranjeros y no pagarles  [Enlace: https://diariodealicante.net/detenido-en-elda-por-emplear-a-extranjeros-y-no-pagarles/],,,,@diarioAlicante
2025-11-30,16:47:51,Campello,Otros,La maratón Elche-Alicante reúne hoy a 4.300 atletas de todo el mundo  [Enlace: https://diariodealicante.net/la-maraton-elche-alicante-reune-hoy-a-4-300-atletas-de-todo-el-mundo/],,,,@diarioAlicante
2025-11-30,16:47:51,Campello,Otros,Un boleto de La Primitiva reparte más de 700.000 € en Almoradí  [Enlace: https://diariodealicante.net/un-boleto-de-la-primitiva-reparte-mas-de-700-000-e-en-almoradi/],,,,@diarioAlicante
2025-11-30,16:47:51,Campello,Otros,Una marea de 3.500 corredores hace historia en la I Maratón Internacional entre Elche y Alicante  [Enlace: https://diariodealicante.net/una-marea-de-3-500-corredores-hace-historia-en-la-i-maraton-internacional-entre-elche-y-alicante/],,,,@diarioAlicante
2025-11-30,16:47:52,Campello,Otros,Noticias de Alicante Investiga las cosas del pasado y del presente; escribe crónicas imparciales para sus paisanos. Un ingeniero técnico que trabajó en espacios de alto voltaje: en urbanizaciones frente al mar y pantanos o presas nacidas en tierras secas.  [Enlace: https://ift.tt/bnwPJG0],,,,@AlicanteDirectoNews
2025-11-30,16:47:52,Campello,Otros,"Noticias de Alicante Los datos relacionados con el uso de los vapeadores entre los jóvenes siguen siendo alarmantes tal y como recoge la última encuesta Estudes del Ministerio de Sanidad, publicada hace unos días. Muchos expertos ven el vapeo y los productos de tabaco calentados como la puerta de entrada a los cigarrillos convencionales.  [Enlace: https://ift.tt/TrP70G8]",,,,@AlicanteDirectoNews
2025-11-30,16:47:52,Campello,Otros,"Noticias de Alicante Tras un año completo con la AP-7 libre de peaje de forma provisional, el balance que ofrecen los datos del tráfico en la A-70 muestran que su impacto no ha sido suficiente para acabar con la saturación que sufre la principal vía de comunicación de Alicante y su área. Al menos por ahora con los datos provisionales de que se disponen.  [Enlace: https://ift.tt/mS1balC]",,,,@AlicanteDirectoNews
2025-11-30,16:47:52,Campello,Otros,Noticias de Alicante Entre anhelos y lágrimas. Las personas que han participado en la grabación del cortometraje que Iván Gisbert se ha encargado de dirigir no podían contener la emoción.  [Enlace: https://ift.tt/9SeYWwJ],,,,@AlicanteDirectoNews
2025-11-30,16:47:52,Campello,Otros,"Noticias de Alicante En Alicante hay calles que parecen vivir en un constante cambio. Algunas se transforman rápidamente, otras parecen permanecer ancladas en el tiempo, pero siempre, en todas ellas, el cambio es inevitable.  [Enlace: https://ift.tt/bpVFSUj]",,,,@AlicanteDirectoNews
2025-11-30,16:47:52,Campello,Otros,"Noticias de Alicante La provincia de Alicante afronta este domingo con un tiempo tranquilo y de tonos suaves, según la Agencia Estatal de Meteorología (AEMET). La mañana comienza con temperaturas moderadas y cielos entre nubes y claros, en un ambiente seco que se mantiene en toda la provincia.  [Enlace: https://ift.tt/nAQm0Pg]",,,,@AlicanteDirectoNews
2025-11-30,16:47:52,Campello,Otros,"¿Qué centros comerciales abren hoy, domingo 30 de noviembre, en Alicante?  [Enlace: https://diariodealicante.net/que-centros-comerciales-abren-hoy-domingo-30-de-noviembre-en-alicante/]",,,,@noticias_alicante
2025-11-30,16:47:52,Campello,Otros,La maratón Elche-Alicante reúne hoy a 4.300 atletas de todo el mundo  [Enlace: https://diariodealicante.net/la-maraton-elche-alicante-reune-hoy-a-4-300-atletas-de-todo-el-mundo/],,,,@noticias_alicante
2025-11-30,16:47:53,Campello,Otros,https://www.informacion.es/elda/2025/11/30/detenido-elda-estafar-extranjeros-124281216.html?fbclid=IwZnRzaAOZFilleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeUX2-PYVn9AwnizR6zRweeFcjuYsW7S8jXDGqzI8GW5d3GNPJOusKwUY-BK4_aem_p-9qPdbwCzy2BO0rma97HA&utm_campaign=mrf-facebook-informacionelda&mrfcid=202511306929568203e91952ea67bbab  [Enlace: https://www.informacion.es/elda/2025/11/30/detenido-elda-estafar-extranjeros-124281216.html?fbclid=IwZnRzaAOZFilleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeUX2-PYVn9AwnizR6zRweeFcjuYsW7S8jXDGqzI8GW5d3GNPJOusKwUY-BK4_aem_p-9qPdbwCzy2BO0rma97HA&utm_campaign=mrf-facebook-informacionelda&mrfcid=202511306929568203e91952ea67bbab],,,,@alicanteprensapolicianacional
2025-11-30,16:48:08,Campello,Otros,"Planas dice que se investiga el origen del brote de peste porcina y que se trabaja para limitar ""al máximo"" su impacto económico  Planas dice que se investiga el origen del brote de peste porcina y que se trabaja para limitar ""al máximo"" su impacto económico El ministro de Agricultura ha trasladado el apoyo del Gobierno al sector porcino español y ha explicado que se investiga el origen del virus.  [Enlace: https://www.ondacero.es/noticias/economia/planas-dice-que-investiga-origen-casos-peste-porcina-que-trabaja-limitar-maximo-impacto-economico_20251129692ae68855584d48fb62af9c.html]",,,,WEB www.ondacero.es
2025-11-30,16:48:10,Campello,Otros,"Hallan muertas a dos chicas adolescentes en un parque de Jaén  Hallan muertas a dos chicas adolescentes en un parque de Jaén La Policía no descarta ninguna hipótesis, mientras el Juzgado ha decretado secreto de sumario.  [Enlace: https://www.ondacero.es/noticias/sociedad/hallan-muertas-dos-chicas-adolescentes-parque-jaen_20251129692b115855584d48fb62dc8d.html]",,,,WEB www.ondacero.es
2025-11-30,16:48:12,Campello,Otros,"Julia Otero, sobre el paradero de Mazón el día de la Dana: ""¿Será lo que parece?""  Julia Otero, sobre el paradero de Mazón el día de la Dana: ""¿Será lo que parece?"" La presentadora de 'Julia en la onda' se ha referido a las conclusiones de la jueza de Catarroja en su auto sobre la investigación de la gestión de la Dana.  [Enlace: https://www.ondacero.es/noticias/espana/julia-otero-paradero-mazon-dia-dana-sera-que-parece_20251129692ac3a76e5e5012dcd35a83.html]",,,,WEB www.ondacero.es
2025-11-30,16:48:23,Campello,Otros,Noticias | Noticias del Ayuntamiento de Calp Calp modifica la ordenanza municipal para aumentar las sanciones por vertidos Esta mañana la Junta de Gobierno del Ayuntamiento de Calp ha acordado modificar la Ordenanza Municipal de Protección de Medio Ambiente Urbano con el objetivo de incrementar las sanciones por vertidos que pueden llegar a 3000€.,,,,WEB https://noticias.calp.es/es
2025-11-30,16:48:23,Campello,Otros,"Noticias de Sucesos y Tribunales en INFORMACIÓN Encuentran al menor de 12 años con síndrome de Down desaparecido en un bosque de Valencia Una mujer, herida de gravedad al ser apuñalada por su expareja en Mallorca Detenido un ojeador de fútbol por abusos sexuales a 61 menores en Canarias Detenido en Elda por estafar a extranjeros en situación irregular a los que ofrecía trabajo sin pagarles Mueren tres jóvenes en un accidente de tráfico en Cantabria ""Los asesinos de mi hija han pedido que se eliminen sus antecedentes, luchamos para que no lo hagan sin que digan dónde está"" Segundo intento de...",,,,WEB https://www.informacion.es/sucesos/
2025-11-30,16:48:23,Campello,Terrorismo,"Última Hora de Elche | Noticias y Sucesos de Elche en INFORMACION La Navidad se enciende en Elche entre coronas reales La Fiesta del Palmeral de Elche pone el foco en que Europa valore la trepa tradicional Tres detenidos en Elche por desviar 45.000 euros de su empresa revendiendo coches Dimove acusa a PP y Vox de censurarles su primera gala solidaria en Elche en apoyo a menores trans Polémica suspensión: ""Un atentado contra la libertad"" Aquí tienes todo lo que debes saber sobre la programación de Navidad en Elche Aceituneros por un mes: La UMH se suma a la campaña de oliva y recoge 5.000 ki...",,,,WEB https://www.informacion.es/elche/
2025-11-30,16:48:23,Campello,Conflicto Armado,"Sucesos locales | Noticias de Sucesos locales - Información Detenido en Elda por estafar a extranjeros en situación irregular a los que ofrecía trabajo sin pagarles El CGPJ zanja el conflicto judicial en Alicante por los casos de violaciones a menores Capturan en Benidorm a un exmilitar colombiano condenado en su país por robar 200.000 € Desmantelan desde Alicante una granja de móviles que enviaba 2,5 millones de SMS al día para ciberestafas INFORMACIÓN lanza su campaña ‘Súper Black Friday’ con descuentos de hasta el 60% en sus planes de suscripción Dos heridos en un accidente en la CV-80 e...",,,,WEB https://www.informacion.es/sucesos/sucesos-en-alicante/
