fecha,hora,pais,categoria_sicu,descripcion,localizacion,lat,lon,fuente_URL
2025-11-19,16:48:06,Libia,Criminalidad,"Un video que documenta el momento en que un dueño de una tienda en el mercado de oro de la región de Jenzor trató de robar a dos personas, donde el dueño se detuvo firme y valientemente para proteger su sustento y frustrar el robo a mano armada.",,,,@Tkyroogklshy
2025-11-19,16:48:06,Libia,Criminalidad,En el momento de la captura de la gente que hizo un robo a mano armada en la tienda de oro de Gunzor.,,,,@Tkyroogklshy
2025-11-19,16:48:06,Libia,Criminalidad,"Desde principios de la semana en curso, el puerto marítimo de Trípoli ha recibido dos envíos de gasolina importada para la empresa de comercialización de petróleo de Bureqa para cubrir la demanda en el mercado local. Los datos de gestión del puerto de hoy muestran que el buque de carga de 29.000 toneladas métricas de gasolina se desembarcó en la zona de secuestro de Avous, con 32.840 toneladas métricas de gasolina, en preparación para su inyección en el mercado local.",,,,@almasartvlibya
2025-11-19,16:48:06,Libia,Criminalidad,Un robo a mano armada en Gunzour termina con la captura de los atacantes.,,,,@almasartvlibya
2025-11-19,16:48:06,Libia,Terrorismo,"• Nuestras reuniones con las tribus son prueba de la cohesión de la sociedad libia, a pesar de las complejas circunstancias en que atraviesa el país.",,,,@almasartvlibya
2025-11-19,16:48:07,Libia,Hazards,"• Según el manifiesto del aparato, los migrantes fueron transportados y atendidos con urgencia, incluidos los servicios de salud, alimentos y agua potable, en cooperación con la Media Luna Roja y el equipo de ambulancias de emergencia. • El servicio también confirmó que se habían recibido sus secretarías de conformidad con los procedimientos aprobados y que se los remitiría a las autoridades competentes para que adoptaran las medidas necesarias.",,,,@gplusss
2025-11-19,16:48:07,Libia,Criminalidad,"Enterrada en la arena, se han incautado más de 3 millones de drogas en la montaña occidental y se ha incautado una gran cantidad de drogas enterradas dentro de la arena, en un nuevo método al que los contrabandistas han recurrido después de que se les hubiera acorralado. • Según el perfil de la región, la cantidad incautada era de aproximadamente 3,150,000 drogas, equipadas para el contrabando y el intento de inundar el país con sustancias sicotrópicas.",,,,@gplusss
2025-11-19,16:48:07,Libia,Conflicto Armado,"- El comandante de la operación de Ernie, nombrado hace dos meses, dijo que en septiembre habían completado el primer entrenamiento básico de 30 militares libios en la ciudad italiana de Tarranto. • Kasaberry dejó claro que la amenaza de un híbrido evolucionaba constantemente, por lo que la operación debe ser capaz de adaptarse a nuevas hipótesis.",,,,@gplusss
2025-11-19,16:48:07,Libia,Hazards,"• El representante explicó que el sector de la salud tenía graves problemas estructurales y administrativos, entre los que destacaba ""la fragmentación y la burocracia compleja"". • El representante dijo que los servicios de tratamiento disponibles actualmente se limitaban a determinadas zonas, como el sistema de tratamiento de Trípoli.",,,,@gplusss
2025-11-19,16:48:07,Libia,Hazards,"• En un discurso dirigido a Ascaim, Bo, el Presidente del Consejo de Administración del municipio de Tayrq Faraj Boo pidió a Faraj Asim, Subsecretario del Ministerio del Interior del Gobierno del Parlamento, que les ayudara a descargar el combustible en el puerto de Taqim. - En un discurso dirigido a Aqmeem, el Presidente del Consejo de Administración confirmó la escasez de combustible de la Nafta, debido a la decisión de detener la descarga de los buques de la Nafta y la gasolina en el puerto de incendio de Tehraq.",,,,@gplusss
2025-11-19,16:48:30,Libia,Terrorismo,"Todo el mundo sabe que Qatar apoya al islam político y a los grupos terroristas y extremistas y que la credibilidad de las Naciones Unidas se ha visto afectada por esta financiación, como también lo ha hecho en el encuentro del diálogo político celebrado en Ginebra con el escándalo del soborno que llevó a Dabba y el desautorizador al poder. – La UNSMIL exige garantías a los libios de que el dinero político no dará influencia a todas las partes dentro de Libia que representan los intereses de Qatar, porque ""la Doha es parte en la crisis desde antes de 2011 hasta este momento"".",,,,@libyapress
2025-11-19,16:48:30,Libia,Criminalidad,"- Si anuncian un acuerdo sin establecer cifras vinculantes, esto significa que se trata de un acuerdo sobre la distribución de robos, y el patrocinio continuo de los EE.UU. para impedir cualquier posibilidad de una vía política que pueda amenazar su presencia o su presencia en la escena.",,,,@libyapress
2025-11-19,16:48:30,Libia,Hazards,"– La crisis se debió a la decisión del Ministerio del Interior del Gobierno libio de detener la descarga de los buques de combustible en el puerto de incendios del municipio. – El Subsecretario del Interior nos envió un mensaje y esperamos su respuesta, y el Ministerio resolverá este problema.",,,,@libyapress
2025-11-19,16:48:30,Libia,Criminalidad,"La Autoridad Pública de Vigilancia del contenido de los medios de comunicación invita a los medios de comunicación a poner fin a la difusión y difusión de anuncios de promoción directos e indirectos de medicamentos y productos farmacéuticos, afirmando que ello es una clara violación de las leyes nacionales y de las normas éticas de promoción de la Organización Mundial de la Salud y un fenómeno peligroso que puede engañar a la opinión pública.",,,,@sefr0ly
2025-11-19,16:52:48,Libia,Hazards,La disponibilidad de los servicios de salud en los centros de salud de la región se ha incrementado considerablemente. La disponibilidad de los servicios de salud en los centros de salud de la región ha aumentado considerablemente.  [Enlace: https://gplusss.com/2025/11/19/%d8%a7%d9%84%d8%b2%d8%b1%d9%82%d8%a7%d8%a1-500-%d8%b7%d9%81%d9%84-%d9%85%d8%b5%d8%a7%d8%a8-%d8%a8%d8%a7%d9%84%d8%b3%d8%b1%d8%b7%d8%a7%d9%86-%d9%88%d8%a7%d9%84%d8%b4%d9%84%d9%84-%d9%88%d8%a7%d9%84/],,,,WEB gplusss.com
