fecha,hora,pais,categoria_sicu,descripcion,localizacion,lat,lon,fuente_URL
2025-11-30,16:48:00,Libia,Terrorismo,"- El aparato de suministros médicos envió libros oficiales para formar un comité y determinar el método de distribución de bombas, pero Awad al-Qouri, Presidente de la Comisión Nacional de Diabetes, no respondió a la correspondencia. – 114 días y aparatos para niños están esperando, están esperando, los almacenes están llenos, los almacenes están agotados, los edificios están acabados, las bombas están muertas y las bombas están muertas.",,,,@libyapress
2025-11-30,16:48:00,Libia,Hazards,"- La diplomacia es la primera línea de defensa de nuestra seguridad nacional, la armadura que protege a nuestra soberanía y el instrumento que protege nuestros intereses y protege sus intereses. - La personalidad libia siempre es capaz de impresionar al mundo con su habilidad para navegar en medio de tormentas de política internacional.",Tripoli,32.887,13.191,@libyapress
2025-11-30,16:48:00,Libia,Disturbios Civiles,"La Liga de Pacientes de Atrofia en Libia pide una protesta el martes 2 de diciembre, frente a la Oficina del Primer Ministro, en Trípoli, bajo el lema ""Basta de silencio"".",Tripoli,32.887,13.191,@libyapress
2025-11-30,16:48:00,Libia,Disturbios Civiles,"Fotografías de protesta de varios propietarios de bienes inmuebles en la calle Benghazi de Misrata, después de cerrar sus comercios sin recibir indemnización alguna. - Los propietarios de bienes inmuebles formaron escudos humanos frente a los vehículos de la policía, para impedir que pasaran, en contra de la ejecución de la decisión de expropiar sus propiedades.",Benghazi,32.116,20.066,@libyapress
2025-11-30,16:48:01,Libia,Conflicto Armado,"Entre ellos, Libia, el presidente de los Estados Unidos, Donald Trump, dirige a la administración de la ciudadanía y a la inmigración a revisar las residencias permanentes otorgadas a 10 países africanos, tras el tiroteo ocurrido cerca de la Casa Blanca, que causó dos heridos entre la Guardia Nacional.",,,,@sefr0ly
2025-11-30,16:48:02,Libia,Criminalidad,El Tribunal Penal de Trípoli condenó al acusado a siete años y siete meses de prisión y le condenó a 3.000 dinares. El Tribunal también ordenó la confiscación de la sustancia incautada para garantizar su no circulación y la protección de la sociedad contra las drogas.,Tripoli,32.887,13.191,@gplusss
2025-11-30,16:48:02,Libia,Conflicto Armado,"Una fuente militar del ejército libio dijo que la fuerza de disuasión había violado oficialmente el Acuerdo de Armisticio firmado en Trípoli la semana pasada llevando a cabo repetidos secuestros y ataques verbales y físicos contra soldados del ejército, así como confiscando sus teléfonos y robando sus datos. La fuente explicó en declaraciones que las violaciones continuaron hasta esta mañana, cuando la fuerza de disuasión secuestró y torturó al Jefe de Estado Mayor de la Brigada 444 combates de Mohamed Bogar antes de que fuera trasladado al hospital para recibir tratamiento.",Tripoli,32.887,13.191,@gplusss
2025-11-30,16:48:02,Libia,Conflicto Armado,"Un avión teledirigido probablemente de origen ucraniano fue detectado volando en gran escala sobre el cielo de los cielos de la ciudad de Grean, con noticias de que esos vehículos habían entrado en Trípoli a través de Argelia. Viturí explicó en su página de la plataforma X que la información indicaba una coordinación entre el Subsecretario de Defensa del Gobierno de Dubai, Abdussalam Zubey, y el agregado militar de Ucrania en Argelia, Andre Baiuk, con el fin de facilitar la entrada de estos vehículos.",Tripoli,32.887,13.191,@gplusss
2025-11-30,16:48:02,Libia,Criminalidad,"El Mufti ha pedido a todos los funcionarios, en primer lugar al Jefe de Gobierno, a los reguladores, a la Oficina de Contabilidad y al Fiscal General, que asuman sus responsabilidades legítimas por la corrupción generalizada en la Corporación Petrolera Libia. El Al-Ghuriani ha subrayado la necesidad de que el Gobierno adopte medidas urgentes, incluida la cesación del apoyo y el trueque, y ha subrayado que el intercambio de un barril de petróleo por un barril de gasolina no es estúpido, sino una corrupción deliberada del robo de dinero.",,,,@gplusss
2025-11-30,16:48:22,Libia,Disturbios Civiles,"Decenas de personas salieron a la salida de la sede del gobierno en el camino de la senda para participar en una manifestación en apoyo del gobierno de Abdulhamid, a cambio de 500 dinares en efectivo por participante, según las mismas fuentes.",Tripoli,32.887,13.191,@jraimalmlyshyat
