fecha,hora,pais,categoria_sicu,descripcion,localizacion,lat,lon,fuente_URL
2025-11-28,07:06:50,Haiti,Criminalidad,El asesinato del Presidente Jovenel Moïse en 2021 agravó la crisis constitucional de Haití.,Mirebalais Hospital,18.834,-72.104,WEB https://www.hrw.org/americas/haiti
2025-11-28,07:06:50,Haiti,Criminalidad,"Haití Haití Las últimas noticias de hoy del Secretario de Seguridad Nacional de Al Jazeera Noem determinan que es seguro que los haitianos regresen a casa, a pesar de la violencia generalizada de las pandillas.",,,,WEB https://www.aljazeera.com/where/haiti/
2025-11-28,07:06:58,Haiti,Hazards,"Estados Unidos anuncia el fin del TPS para haitianos Estados Unidos anuncia el fin del TPS para haitianos Haití: Un incendio arrasa la Institución Sagrado Corazón de Turgeau Tensiones en Washington: Dos miembros de la Guardia Nacional mueren Crisis en el CPT: Laurent Saint-Cyr condena a Fritz Jean y rechaza cualquier ruptura con el primer ministro Augusto Heleno: el general de la ONU responsable de la “masacre” de Cité Soleil capturado por la justicia brasileña Acusados ​​por el líder de la banda “Lanmò san jou”, Apaid y Baker fueron interrogados por la BLTS Estados Unidos: El DOGE, símbolo...",Cité Soleil,18.606,-72.353,WEB https://lequotidien509.com/es/category/actualites/
2025-11-28,07:06:59,Haiti,Conflicto Armado,"La Embajada de los Estados Unidos en El Salvador confirmó la transferencia de dos helicópteros militares Bell UHH-1N al contingente salvador Haitiria Our tin tin tirUTH en littles. Some compatriots rejoice when a foreign en el futuro, a Canadian, or a Frenchman, seccancels a Haitiitiantis informative NEWS site The FLME OF TRUTH is flickring near obliviion.  [Enlace: https://www.facebook.com/ninonfanpage/videos/1341884480189123/]",Port-au-Prince,18.539,-72.336,WEB https://www.haitian-truth.org/ | WEB https://www.haitian-truth.org
2025-11-28,07:07:51,Haiti,Conflicto Armado,"Home INVESTIGATION AND ANALYSIS OF ORGANIZED CRIME The Pros and Cons of a US Intervention in Venezuela The world has been watching to see if the United States will escalate its militarized anti-drug mission in the Caribbean into a direct intervention aimed at toppling the regime of Venezuela’s President… How Industrial-Scale Crypto Laundering Sustains Mexico’s Synthetic Drug Trade What’s Behind Costa Rica’s ‘First’ Transnational Criminal Organization? On the Radar: Rebel Leader Iván Mordisco Threatens Violence After Colombia Military Strikes  This week, we analyze the recent US designation...",,,,WEB https://insightcrime.org
2025-11-28,07:07:51,Haiti,Disturbios Civiles,ACLED ACLED es un monitor de conflictos independiente e imparcial que proporciona datos y análisis en tiempo real sobre conflictos violentos y protestas en todos los países y territorios del mundo.,,,,WEB https://acleddata.com
2025-11-28,07:07:53,Haiti,Conflicto Armado,"Safe Airspace - Conflict Zone & Risk Database La base de datos Conflict Zone & Risk Database proporciona un recurso único, independiente y eternamente libre para todas las advertencias de riesgo del espacio aéreo, de modo que las aerolíneas y los operadores de aeronaves puedan ver fácilmente la imagen de riesgo actual para el espacio aéreo desconocido. Safe Airspace es una iniciativa de OPSGROUP , una organización independiente de miembros con 7000 miembros, compuesta por aerolíneas, departamentos de vuelos corporativos, operadores privados, operadores charter, militares y gubernamentales.",,,,WEB https://safeairspace.net
2025-11-28,07:41:32,Haiti,Criminalidad,"Desde 1898, la información diaria Le BSA aboga por una alternativa al poder existente Encuentro entre el canciller haitiano y el embajador francés en torno a la seguridad Haití elegida en el Consejo del Programa para el Desarrollo de la Comunicación de la UNESCO Visita del Comisario del Gobierno al CERMICOL La Francofonía promete contribuciones a la Fuerza de Represión de las Pandillas La Institución del Sagrado Corazón incendiada por las pandillas La quinta edición de la Mesa sectorial sobre la seguridad pone el énfasis en la Fuerza de represión de las pandillas y las perspectivas Un nuevo...",Port-au-Prince,18.539,-72.336,WEB https://lenouvelliste.com/
2025-11-28,08:25:31,Haiti,Criminalidad,"Desde 1898, la información diaria Le BSA aboga por una alternativa al poder existente Encuentro entre el canciller haitiano y el embajador francés en torno a la seguridad Haití elegida en el Consejo del Programa para el Desarrollo de la Comunicación de la UNESCO Visita del Comisario del Gobierno al CERMICOL El BID ha aprobado una cantidad de 243 millones de dólares para Haití La Francofonía25 promesas de contribuciones a la Fuerza de represión de las pandillas Acuerdo antidroga entre los Estados Unidos y la República Dominicana: Ives Marie Chanel llama a Haití a la prudencia Alix Didier Hij...",Port-au-Prince,18.539,-72.336,WEB https://lenouvelliste.com/
2025-11-28,08:30:31,Haiti,Criminalidad,"Desde 1898, la información diaria Le BSA aboga por una alternativa al poder en su lugar Encuentro entre el canciller haitiano y el embajador francés en torno a la seguridad Haití elegida en el Consejo del Programa para el Desarrollo de la Comunicación de la UNESCO Visita del Comisario del Gobierno al CERMICOL El problema no es las elites: es el sistema que las fabrica La quinta edición de la Mesa sectorial sobre la seguridad pone el énfasis sobre la Fuerza de represión de las pandillas y las perspectivas de Alix Didier Fil-Aimée queda en el puesto, el CPT tiene un plan B?",Port-au-Prince,18.539,-72.336,WEB https://lenouvelliste.com/
2025-11-28,08:36:30,Haiti,Criminalidad,"Desde 1898, la información diaria Le BSA aboga por una alternativa al poder en su lugar Encuentro entre el canciller haitiano y el embajador francés en torno a la seguridad Haití elegida en el Consejo del Programa para el Desarrollo de la Comunicación de la UNESCO Visita del Comisario del Gobierno al CERMICOL Un nuevo director ejecutivo para conducir la transformación del hospital de Fort-Libertiberté en hospital universitario La Institución del Sagrado Corazón incendiada por las pandillas La Francofonía promete contribuciones a la Fuerza de Represión de las pandillas Alix Didier Fil-Aimée...",Port-au-Prince,18.539,-72.336,WEB https://lenouvelliste.com/
2025-11-28,08:52:31,Haiti,Criminalidad,"Desde 1898, la información diaria Le BSA aboga por una alternativa al poder en su lugar Encuentro entre el canciller haitiano y el embajador francés en torno a la seguridad Haití elegida en el Consejo del Programa para el Desarrollo de la Comunicación de la UNESCO Visita del Comisario del Gobierno al CERMICOL La Institución del Sagrado Corazón incendiada por las pandillas La administración Trump revisará las tarjetas de residencia expedidas a los haitianos La Francofonía promete contribuciones a la Fuerza de Represión de las pandillas Alix Didier Fil-Aimé queda en el puesto, el CPT tiene un...",Port-au-Prince,18.539,-72.336,WEB https://lenouvelliste.com/
2025-11-28,08:57:31,Haiti,Criminalidad,"Desde 1898, la información diaria Le BSA aboga por una alternativa al poder en su lugar Encuentro entre el canciller haitiano y el embajador francés en torno a la seguridad Haití elegida en el Consejo del Programa para el Desarrollo de la Comunicación de la UNESCO Visita del Comisario del Gobierno al CERMICOL Un nuevo director ejecutivo para conducir la transformación del hospital de Fort-Libertiberté en hospital universitario La quinta edición de la Mesa sectorial sobre la seguridad pone el énfasis en la Fuerza de represión de las pandillas y las perspectivas de la administración Trump va...",Port-au-Prince,18.539,-72.336,WEB https://lenouvelliste.com/
2025-11-28,09:07:38,Haiti,Criminalidad,"Desde 1898, la información diaria Le BSA aboga por una alternativa al poder existente Encuentro entre el canciller haitiano y el embajador francés en torno a la seguridad Haití elegida en el Consejo del Programa para el Desarrollo de la Comunicación de la UNESCO Visita del Comisionado del Gobierno al CERMICOL El BID ha aprobado una cantidad de 243 millones de dólares para Haití La quinta edición de la Mesa sectorial de seguridad pone el énfasis en la Fuerza de represión de las pandillas y las perspectivas El problema no es las elites: es el sistema que las fabrica La Force Administration Tr...",Port-au-Prince,18.539,-72.336,WEB https://lenouvelliste.com/
2025-11-28,09:07:50,Haiti,Criminalidad,El asesinato del Presidente Jovenel Moïse en 2021 agravó la crisis constitucional de Haití.,Mirebalais Hospital,18.834,-72.104,WEB https://www.hrw.org/americas/haiti
2025-11-28,09:07:52,Haiti,Criminalidad,"Haití Haití Las últimas noticias de hoy del Secretario de Seguridad Nacional de Al Jazeera Noem determinan que es seguro que los haitianos regresen a casa, a pesar de la violencia generalizada de las pandillas.",,,,WEB https://www.aljazeera.com/where/haiti/
2025-11-28,09:07:58,Haiti,Hazards,"Estados Unidos anuncia el fin del TPS para haitianos Estados Unidos anuncia el fin del TPS para haitianos Haití: Un incendio arrasa la Institución Sagrado Corazón de Turgeau Tensiones en Washington: Dos miembros de la Guardia Nacional mueren Crisis en el CPT: Laurent Saint-Cyr condena a Fritz Jean y rechaza cualquier ruptura con el primer ministro Augusto Heleno: el general de la ONU responsable de la “masacre” de Cité Soleil capturado por la justicia brasileña Acusados ​​por el líder de la banda “Lanmò san jou”, Apaid y Baker fueron interrogados por la BLTS Estados Unidos: El DOGE, símbolo...",Cité Soleil,18.606,-72.353,WEB https://lequotidien509.com/es/category/actualites/
2025-11-28,09:07:59,Haiti,Conflicto Armado,"La Embajada de los Estados Unidos en El Salvador confirmó la transferencia de dos helicópteros militares Bell UHH-1N al contingente salvador Haitiria Our tin tin tirUTH en littles. Some compatriots rejoice when a foreign en el futuro, a Canadian, or a Frenchman, seccancels a Haitiitiantis informative NEWS site The FLME OF TRUTH is flickring near obliviion.  [Enlace: https://www.facebook.com/ninonfanpage/videos/1341884480189123/]",Port-au-Prince,18.539,-72.336,WEB https://www.haitian-truth.org/ | WEB https://www.haitian-truth.org
2025-11-28,09:08:44,Haiti,Conflicto Armado,"Home INVESTIGATION AND ANALYSIS OF ORGANIZED CRIME The Pros and Cons of a US Intervention in Venezuela The world has been watching to see if the United States will escalate its militarized anti-drug mission in the Caribbean into a direct intervention aimed at toppling the regime of Venezuela’s President… How Industrial-Scale Crypto Laundering Sustains Mexico’s Synthetic Drug Trade What’s Behind Costa Rica’s ‘First’ Transnational Criminal Organization? On the Radar: Rebel Leader Iván Mordisco Threatens Violence After Colombia Military Strikes  This week, we analyze the recent US designation...",,,,WEB https://insightcrime.org
2025-11-28,09:08:44,Haiti,Disturbios Civiles,ACLED ACLED es un monitor de conflictos independiente e imparcial que proporciona datos y análisis en tiempo real sobre conflictos violentos y protestas en todos los países y territorios del mundo.,,,,WEB https://acleddata.com
2025-11-28,09:08:46,Haiti,Conflicto Armado,"Safe Airspace - Conflict Zone & Risk Database La base de datos Conflict Zone & Risk Database proporciona un recurso único, independiente y eternamente libre para todas las advertencias de riesgo del espacio aéreo, de modo que las aerolíneas y los operadores de aeronaves puedan ver fácilmente la imagen de riesgo actual para el espacio aéreo desconocido. Safe Airspace es una iniciativa de OPSGROUP , una organización independiente de miembros con 7000 miembros, compuesta por aerolíneas, departamentos de vuelos corporativos, operadores privados, operadores charter, militares y gubernamentales.",,,,WEB https://safeairspace.net
2025-11-28,09:34:30,Haiti,Criminalidad,"Desde 1898, la información diaria Le BSA aboga por una alternativa al poder en el lugar Encuentro entre el canciller haitiano y el embajador francés en torno a la seguridad Haití elegida en el Consejo del Programa para el Desarrollo de la Comunicación de la UNESCO Visita del Comisario del Gobierno al CERMICOL La Institución del Sagrado Corazón incendiada por las pandillas La BID ha aprobado una cantidad de 243 millones de dólares para Haití El problema no es las elites: es el sistema que las fabrica La Francofonía promete contribuciones a la Fuerza de Represión de las pandillas Un nuevo dir...",Port-au-Prince,18.539,-72.336,WEB https://lenouvelliste.com/
2025-11-28,11:03:35,Haiti,Criminalidad,"Desde 1898, la información diaria Le BSA aboga por una alternativa al poder en el lugar Encuentro entre el canciller haitiano y el embajador francés en torno a la seguridad Haití elegida en el Consejo del Programa para el Desarrollo de la Comunicación de la UNESCO Visita del Comisario del Gobierno al CERMICOL El problema no es las elites: es el sistema que las fabrica La quinta edición de la Mesa sectorial sobre la seguridad pone el énfasis en la Fuerza de represión de las pandillas y las perspectivas Un nuevo director ejecutivo para conducir la transformación del hospital de Fort-Libertez...",Fort-Liberté,19.663,-71.836,WEB https://lenouvelliste.com/
2025-11-28,11:22:17,Haiti,Conflicto Armado,"Home INVESTIGATION AND ANALYSIS OF ORGANIZED CRIME The Pros and Cons of a US Intervention in Venezuela The world has been watching to see if the United States will escalate its militarized anti-drug mission in the Caribbean into a direct intervention aimed at toppling the regime of Venezuela’s President… How Industrial-Scale Crypto Laundering Sustains Mexico’s Synthetic Drug Trade What’s Behind Costa Rica’s ‘First’ Transnational Criminal Organization? On the Radar: Rebel Leader Iván Mordisco Threatens Violence After Colombia Military Strikes  This week, we analyze the recent US designation...",,,,WEB https://insightcrime.org
2025-11-28,11:22:18,Haiti,Disturbios Civiles,ACLED ACLED es un monitor de conflictos independiente e imparcial que proporciona datos y análisis en tiempo real sobre conflictos violentos y protestas en todos los países y territorios del mundo.,,,,WEB https://acleddata.com
2025-11-28,11:22:20,Haiti,Conflicto Armado,"Safe Airspace - Conflict Zone & Risk Database La base de datos Conflict Zone & Risk Database proporciona un recurso único, independiente y eternamente libre para todas las advertencias de riesgo del espacio aéreo, de modo que las aerolíneas y los operadores de aeronaves puedan ver fácilmente la imagen de riesgo actual para el espacio aéreo desconocido. Safe Airspace es una iniciativa de OPSGROUP , una organización independiente de miembros con 7000 miembros, compuesta por aerolíneas, departamentos de vuelos corporativos, operadores privados, operadores charter, militares y gubernamentales.",,,,WEB https://safeairspace.net
2025-11-28,11:56:53,Haiti,Criminalidad,El asesinato del Presidente Jovenel Moïse en 2021 agravó la crisis constitucional de Haití.,Mirebalais Hospital,18.834,-72.104,WEB https://www.hrw.org/americas/haiti
2025-11-28,11:56:53,Haiti,Criminalidad,"Haití Haití Las últimas noticias de hoy del Secretario de Seguridad Nacional de Al Jazeera Noem determinan que es seguro que los haitianos regresen a casa, a pesar de la violencia generalizada de las pandillas.",,,,WEB https://www.aljazeera.com/where/haiti/
