fecha,hora,pais,categoria_sicu,descripcion,localizacion,lat,lon,fuente_URL
2025-12-01,07:04:44,Haiti,Criminalidad,"Desde 1898, la información diaria Balance de actividades: el MCI concede un plazo hasta el 31 de diciembre a las empresas Establecimiento de un Centro de Formación Técnica y Profesional en el seno de la CODEVI Firma de un acuerdo de asociación entre la CODEVI Firma de un acuerdo de asociación entre la OIM y la UCLFP Asesinato de Jovenel Moïse: Joseph Félix Badio de nuevo auditado Pont-Sondé nuevamente atacado por la pandilla de Savien Destabilizado, el CPT intenta mantener el rumbo hacia el final de su mandato La clase política dividida después de las amenazas de sanciones estadounidenses y...",Port-au-Prince,18.539,-72.336,WEB https://lenouvelliste.com/
2025-12-01,07:04:59,Haiti,Criminalidad,El asesinato del Presidente Jovenel Moïse en 2021 agravó la crisis constitucional de Haití.,Mirebalais Hospital,18.834,-72.104,WEB https://www.hrw.org/americas/haiti
2025-12-01,07:04:59,Haiti,Criminalidad,"Haití Haití Las últimas noticias de hoy del Secretario de Seguridad Nacional de Al Jazeera Noem determinan que es seguro que los haitianos regresen a casa, a pesar de la violencia generalizada de las pandillas.",,,,WEB https://www.aljazeera.com/where/haiti/
2025-12-01,07:06:01,Haiti,Disturbios Civiles,ACLED ACLED es un monitor de conflictos independiente e imparcial que proporciona datos y análisis en tiempo real sobre conflictos violentos y protestas en todos los países y territorios del mundo.,,,,WEB https://acleddata.com
2025-12-01,07:06:04,Haiti,Conflicto Armado,"Safe Airspace - Conflict Zone & Risk Database La base de datos Conflict Zone & Risk Database proporciona un recurso único, independiente y eternamente libre para todas las advertencias de riesgo del espacio aéreo, de modo que las aerolíneas y los operadores de aeronaves puedan ver fácilmente la imagen de riesgo actual para el espacio aéreo desconocido. Safe Airspace es una iniciativa de OPSGROUP , una organización independiente de miembros con 7000 miembros, compuesta por aerolíneas, departamentos de vuelos corporativos, operadores privados, operadores charter, militares y gubernamentales.",,,,WEB https://safeairspace.net
2025-12-01,07:10:52,Haiti,Criminalidad,"Desde 1898, la información diaria Balance de actividades: el MCI concede un plazo hasta el 31 de diciembre a las empresas Establecimiento de un centro de formación técnica y profesional en el seno de la CODEVI Firma de un acuerdo de asociación entre la OIM y la UCLFP Asesinato de Jovenel Moïse: Joseph Félix Badio volvió a entrevistar a Pont-Sondé nuevamente a los Estados atacados por la pandilla de Savien Haití: Los miles de millones no salvarán las elecciones Desactivado, el CPT trata de mantener el rumbo hacia el final de su mandato Marguerite Rigaud: la historia de una fan conquistada po...",Port-au-Prince,18.539,-72.336,WEB https://lenouvelliste.com/
2025-12-01,07:11:35,Haiti,Conflicto Armado,"PORT-AU-PRINCE, lunes 1 de diciembre de 2025 (RHINEWS) - La Solidarite Fanm Ayisyèn (SOFA) lanzó, el 25 de noviembre, la campaña nacional de los 16 días de los 16 días de los combates contra... La SOFA lanza los 16 días de actividismo y alerta sobre el empeoramiento de los actos de violencia contra las mujeres...",Port-au-Prince,18.539,-72.336,WEB https://www.rhinews.com/
2025-12-01,07:16:42,Haiti,Criminalidad,"Desde 1898, la información diaria Balance de actividades: el MCI ha concedido un plazo hasta el 31 de diciembre a las empresas Establecimiento de un Centro de Formación Técnica y Profesional en el seno de la CODEVI Firma de un acuerdo de asociación entre la OIM y la UCLFP Asesinato de Jovenel Moïse: Joseph Félix Badio de nuevo audición Pont-Sondé nuevamente atacado por la pandilla de Savien Zelensky limoge su brazo derecho después de los registros anticorrupción Aviación: Sunrise Airways pide medidas inmediatas de seguridad La clase política dividida después de las amenazas de sanciones ame...",Port-au-Prince,18.539,-72.336,WEB https://lenouvelliste.com/
2025-12-01,07:47:40,Haiti,Criminalidad,"Desde 1898, la información diaria Balance de actividades: el MCI concede un plazo hasta el 31 de diciembre a las empresas Establecimiento de un Centro de Formación Técnica y Profesional en el seno de la CODEVI Firma de un acuerdo de asociación entre la OIM y la UCLFP Asesinato de Jovenel Moisse: Joseph Félix Badio de nuevo audición Pont-Sondé nuevamente a los Estados atacados por la pandilla de Savien El 26 de julio pronto reconocido como el Día del Compas en Nueva York Haití: Los miles de millones después de salvar las elecciones de Zelensky limoge su brazo derecho después de los registros...",Port-au-Prince,18.539,-72.336,WEB https://lenouvelliste.com/
2025-12-01,08:04:41,Haiti,Criminalidad,"Desde 1898, la información diaria Balance de actividades: el MCI concede un plazo hasta el 31 de diciembre a las empresas Establecimiento de un Centro de Formación Técnica y Profesional en el seno de la CODEVI Firma de un acuerdo de asociación entre la OIM y la UCLFP Asesinato de Jovenel Moïse: Joseph Félix Badio de nuevo entrevistado Pont-au-Prince, nuevamente atacado por la pandilla de Savien Aviation: Sunrise Airways pide medidas inmediatas de seguridad La clase política dividida después de las amenazas de sanciones americanas y canadienses Después del ataque en Washington, la administra...",Port-au-Prince,18.539,-72.336,WEB https://lenouvelliste.com/
