fecha,hora,pais,categoria_sicu,descripcion,localizacion,lat,lon,fuente_URL
2025-11-14,12:26:46,Haiti,Otros,https://www.facebook.com/share/r/1BnQvoSBPo/,BnQvoSBPo,,,@soidensinfoplus
2025-11-14,12:35:46,Haiti,Otros,Haití - FLASH : Victoria crucial de Haití [1-0] frente a Costa Rica (Elim. CM 2026) https://www.haitilibre.com/article-46204-haiti-flash-victoria-crucial-d-haiti-wirtschaft0]-face-au-costa-rica-elim-cm-2026.html,Haití,19.139995,-72.357097,@HaitiNewsExpress
2025-11-14,12:40:46,Haiti,Otros,Haití - FLASH: Victoria crucial para Haití [1-0] contra Costa Rica (Copa Mundial 2026 Calificadores) https://www.haitilibre.com/en/news-46204-haiti-flash-crucial-victoria-por-haiti-[1-0]-contra-costa-rica-world-cup-2026-calificadores.html,Haití,19.139995,-72.357097,@HaitiLibre
2025-11-14,14:19:28,Haiti,Otros,"Haití: Un contrato de arrendamiento de 1.021 hectáreas en Chiniourette reducido de 21 millones a 3 millones de gourdes suscita serias reservas técnicas y legales, según una fuente gubernamental...",Chiniourette reducido de 21 millones a 3 millones de gourdes suscita serias reservas técnicas y legales,,,WEB www.rhinews.com
2025-11-14,14:19:29,Haiti,Otros,"La Redacción https://www.rhinews.com/author/redactionrhinews/ Haití: un contrato de arrendamiento de 1.021 hectáreas en Chiniourette reducido de 21 millones a 3 millones de gourdes suscita serias reservas técnicas y legales, según una fuente gubernamental...",Chiniourette reducido de 21 millones a 3 millones de gourdes suscita serias reservas técnicas y legales,,,WEB www.rhinews.com
2025-11-14,14:38:30,Haiti,Otros,"- Rezo Nòdwès https://renononododwes.com/?p=3669211 Belice da el impulso inicial al programa GRIT para reforzar el espíritu empresarial femenino El Caribbean Export Development Agency, en colaboración con Asuntos Mundiales Canadá y BELTRAIDE, lanzó el 12 de noviembre la iniciativa Caribbean Women Entrepreneurs Entrepreneurs Generating Resilient and Inclusive Trade (GRIT), un programa destinado...",colaboración con Asuntos Mundiales Canadá y BELTRAIDE,,,WEB rezonodwes.com
2025-11-14,14:58:27,Haiti,Otros,"Nouvelle frappe américaine contre des narcotrafiquants présumés dans les Caraïbes - Rezo Nòdwès https://rezonodwes.com/?p=369213 Nouvelle frappe américaine contre des narcotrafiquants présumés dans les Caraïbes Les États-Unis ont mené cette semaine une nouvelle frappe aérienne contre un bateau soupçonné de trafic de drogue dans les Caraïbes, tuant les quatre occupants, ont rapporté plusieurs mé...",Nouvelle frappe américaine contre des narcotrafiquants présumés dans les Caraïbes,,,WEB rezonodwes.com
2025-11-14,15:18:29,Haiti,Otros,El Departamento de Justicia prosigue con el gobernador de California - Rezo Nòdwès https://renononododwes.com/?p=369216 Recocococo electoral: el Departamento de Justicia persigue al gobernador de California: el Departamento de Justicia prosigue al gobernador de California - Rezo Nòdwès https://renonodonodwes.com/?p=369216 Recococococo electos electorales: el Departamento de Justicia persigue al...,Justicia prosigue con el gobernador de California,,,WEB rezonodwes.com
2025-11-14,15:28:26,Haiti,Otros,"- Rezo Nòdwèdwès https://renonononododwes.com/?p=369219 Haití: el MICT, la OMOMHRH y el PNUD lanzan el Foro Nacional de Delegados y vicedelegados - Rezo Nòdwès https://rezononododwes.com/?p=369219 Haití: el MICT, la OMOMRH y el PNUD lanzan el Foro Nacional de Delegados y vicedelegados y vicedelegados El Ministerio del Interior Interior y de las Colectis territoriales (MICT) inauguró el miércole...",OMOMRH y el PNUD lanzan el Foro Nacional de Delegados y vicedelegados y vicedelegados El Ministerio del Interior Interior y de las Colectis territoriales (MICT,,,WEB rezonodwes.com
2025-11-14,15:58:36,Haiti,Otros,- Rezo Nòdwèdwès https://renononopping Inc.,Rezo Nòdwèdwès,,,WEB rezonodwes.com
2025-11-14,17:50:48,Haiti,Otros,iciHaiti - Seguridad: 23 agentes de policía en formación especializada en Colombia https://www.icihaiti.com/en/news-46205-icihaiti-security-23-police-officers-substanding-especialized-training-in-colombia.html,formación especializada en Colombia https://www,35.661543,139.698750,@HaitiLibre
2025-11-14,17:50:48,Haiti,Otros,Haití - Les Cayes: creación de una oficina regional para la expedición de certificados policiales https://www.haitilibre.com/en/news-46206-haiti-les-cayes-lance-of-a-regional-office-for-isuing-police-certificates.html,Haití,19.139995,-72.357097,@HaitiLibre
